id,final_position,steps
0,4,-+++-+-++---+--+--+--++-++-++-----+++-++-+-++++-+-+++-++--+--+++--+-+--+-+--++----++++--++---++-++-+
1,42,--++++++++++++-+++-+++-+++-+++++++++-+++--++--+++-+-+-+++--+-++--+++-+--+++++++++----++++++--++-++++
2,16,+++++-+--+++-++++--+++++++--+++---+++--++-+-+-++-+-++++-+-++-----++----+-+-+++++-+-+++-+-++-+---+---
3,34,-+++-+--+---++-+-+++++-+--+-++--+++++++--+-+-++--+++++++--+++++++-+---+++++++-++-+--++-+++++++++++-+
4,10,+++++--++---++--+-+++---++---+--+--++-++---++------+++-+-++++-+++-++++-+++-++--+-+++---+-++--++-++-+
5,8,++-+-++-+++-+---+---+-++-++--+-+++-++++---+-+----+++-++-+--+++---+--+++++-++-++++-++----+--+-++--++-
6,16,-++--++++--++++---+++---+--+++--++---++++---++--+-+--++-++-++++--+++-+-+-++++---++--+-+++--+++++-+++
7,22,++++++-++-+-++++++-+-+++++++++++-+-+++-+-+++---+-++-+++-+-+--+--+-++----++-++++--+-+-+------++++---+
8,18,++-+---++-+-++++++++++++-+--++--+-++-+-+-+--++++-----+--+-++-+++--+-++++--++-+-+-++-+++++--+--++--++
9,20,+-+------++---+++++-++-++-+-+-+-+-+-+-++++-+--+++-+-+++-+--+++-+--+++--+++-+-+-++++-+--+++++++++--++
10,30,++++++-+---++++++++-+-+-+++++++--+--++-+++-++++++---++---++-+-+++-+++++++---+--+-+-+-++++++-+++---+-
11,32,++-++++++-+++-+-++--++++---+++-+++++++--+++-+--+++++-+-++--+-+--+---+--+-+++----+++++-+++++-++++++++
12,16,+++++++-+-+-+-+++++++--+---++++-+-++-+++---+--++-++--++-----++-+--+-+--++++-+--+-+-++-++--++++-+++--
13,10,+-+-++-+++-++++-+++-+--++-+---+----+++---+-++++-+-+++-++++--+++-+-+++---++-+-++--+-+--+-+++--+-----+
14,36,--++--+-++++-+++---+-+--++-+++-+++-+----++-+-+-+++++-+++-+++++++-++++-++++++++-+++-++++++-+++++--+-+
15,22,+--+--++-++++-+---+++++----++--+++++-+++++++---+++-++--+---+--+++++-++-+-+-+-+++++---++++--++-+++++-
16,18,+++-+--++++---+++---+--+--++-++++-+-+--+-+-++++-+++-------+++++++-++---++++++---++-++-+++-+-++-+++-+
17,38,++-+++++++-+---++++++-+--++++---++++--++++-+++-++++-+-++++-+-+---+++-++++++---+++---++++-++++++++-++
18,2,+---+++--+++-+-+++--+-----+++++-++++-+-+----+-+-+----+-+--++-+++----++++-+++---+++-+-++--+-++----+-+
19,36,-++---++-----+-+++-+-++++-++-+-+++-++-+++++++-++++-++-++-+-++--+++-+-+++-+++++++-+-++++-+++++++++--+
20,22,++++-+++-++---++---+-++-------+-+++++++++--++++-+-+-++-+-++--++--++++-+++++++-+++---+-++++-++++----+
21,32,++-++--+++-++-+++++++-++--+++++-++-++----+++-+---++-++-+-+-++++-+++--++++++-++-+----+++++++-++--++++
22,20,-+-----+--+-++-++-+--++++++-+++-++-+-+++++--+-++--+++-+-----+++-++-+-++-+++++++-+++-+++--++--++-++-+
23,2,-++++---++----+--+-+-+++-+--+--+--++++-+-++++++----+-++-+++-------+++++-++++--+-+-+--+---++--++-++--
24,28,+-++--+-+++-+-+++-+---+++++-+-+--++--+--++++++-+-+++-++-+-++-+-+++++-++++-++++-+-++---++--++-++-++++
25,14,+++--+------++-++++-+++--+---++++--+-++-+--++--++-+-+++-+-+++----++---++++-++---+-+++-+--++++-++++++
26,28,--+-++++++-+++++-++-++++---+-+++-+--++++-+-++-+---+-+-+-+--+---++--++--++++-+++-+++++-+++++++-+++-++
27,24,++++-+-+----+++-----++-++-+++-+-++++++++-+++++--+++-+++--++++++-++-+--+++-++++----++++---+-+--++++--
28,34,++-++++-+-+--++++-+-+++-+++-+++-+++++--+++++++++-+-+-++-+-++++--+++++---+++-++++--+++--+-+--+--++++-
29,22,-+--++-+---+++-----+++-+++-++-+-+-+++++++-+--++--+++-++-++-+--+++++++--++++++--++-+++-++-+-++--+-++-
30,26,-++--++--+-+--++++-++++++-++---+--+-++++-+++-++++-+---+-+-+-++-++-++++++++++--+++--++++++--++--+-+-+
31,14,-++-++---++++-++-++-++-----+-++++--+-+-----+-+-++++--++-+-++-++-+-+-+--+++-++++-++---++++-+-+-+-++++
32,26,+++-++-+++++-+++----++++-+---+++++++-----++++----+--++-++-+++----+++--+++++++----+++-++++++++++++--+
33,8,--+++-+---+++-+++--++-+---++-++--+++-+--++--++--++-++-+-+-+-+--++---+++++++-+++--++--+--++-+--+-++--
34,8,-++-----+-++--++--+-+-++---+++++-+--++++-+---+--++++--++-++--+---++-+-++-++++--+-+-+-+--+++++++--++-
35,26,+-+--+-+-+--+++++--++----++-++++-----+++-+-++++---++--+++--++-+++-++++++--++-++++++++++++++++----+++
36,30,+++--+++++---+++--+--+-+++++++-+++-+++--+++-+-++-++--+++++---+-+++-++++++++-+---+--+--++++++++---+++
37,24,-+---+--+-+++-+--+-++-+--+++--+++-+--+++++++-++++++--+++++++++--++-+--+-++++--++++-++++----+++++---+
38,28,+-++-+-+++--++-++++--++++++--+-++-+++-+-++++--++--++-+++++++---+++++++-+----+++--++-+--++++-+--++++-
39,20,++++++--+-++--++---+++-+++-+++-+++-++-+++-++-++--+++----+++++--+--+-++-+--++++-++-+--++-+---+---++++
40,26,------++-+++--+--+-+--++++++++--+++++-+-+++++++-+-+-+++---+++-+++++++-+++++-+++++--+--+-+--++--+++-+
41,12,+-+++++-++++-+-++---+++++--++-++-++-+--++--++-++++++----+-++-++-++-+--+-+++++-+---+--+++-----+--+---
42,6,+-+++---+-+++++++-+-++++----++----+-+--+-+++++-+--+-++-++++-+-+++++--++-+--++----+-+-----+--+++----+
43,0,----+-----+-+--+-+-++++--+-+-++-+++++-+-+++-+-++-+++--++-----+++-+++-+-+------++++-+--++-++--+---++-
44,16,+---+---++++++-+-++-++--+-+-+++-++--+-++-++-+-+++-+++++++-++++++--+-+++-+-+++--+-++------+++----+-+-
45,42,+++--+++++-+-++-+-++--+++++--+-++-+++++-++++--++++-+++++-++--+-+++++-++++-++-++++-++++++-++-+++--+-+
46,28,+-+-+++-++-+++++++++-++++-++++++--+---+++-++--++-++++-+++++-+-+----+-+++-----+-+---+++++++-+++---+++
47,-4,+-++++---++-+++-+---+--++----+-----+-+++-++-++++---+-+++--++---+-+---++--++-++-++--++---+-+----+--++
48,2,++--+++--++----++++++---+++-------+--++++-++-+++-+-++++-+--+-++-+-----+----+-+++---+-+---++--++++++-
49,8,+-+--+------+-+-++-++-+----++++++-++--+-----+-++-----++-+++-+-+++++-++++-++---++-+--++--+++++-+++-++
50,34,+++--+-+---++-+--+++-++-+++++++++++-+++++-+++-+--+-+--+++++-++++--+++++++-+--++--++-+---++-++-++++++
51,20,+-++++--++++++-+-+++-+++--+---++-+----++++--+++-++++---+---+-+++--+-+-++--++++-+-++++++-++++-+--+--+
52,14,++++-+---+-+-+---++--+++++++-+-+--+---+++-+++--+-+-+-+++-+++++++--++++++--++----+--+-+---+---+++++-+
53,-10,+-+------+++++--++--+-+-+--+++-+-+++--+-+++-+---++--+----+-+-++-----+-+-+-----++-+---++-+--++----+++
54,8,-+++---+++++++++-+-+---++++-+++--+--+++--++--+--++--+-+--+---+++-+---+-+-+++-+-++++-++++-+---+---+--
55,26,--++++--+--++++++-+----++-+--++--+-++-+-++++++++---+-+-++++++++-++--+-++-+++-+++---++++-++-++++-+-++
56,30,+-++++++-++++++-+-+-++++++++-+++-+-+++--+++++--++++--+--++++-----+++-+-+--+++---++++--++-+-+++-+--++
57,16,-++------+++---++-+-+---+-+--+++-++++++++++++++++++---++-+-+-+++--+--++++--+---+--+--+-++++++-++-+-+
58,12,+-----+++-+++-+++-+-++--++---+--+++--+++--------+-++--++-+++++++-++-+-++++++-+++++--++-+-++-+----++-
59,24,+++-+++-++--+--++++++--++++++--++++-+-++--++-++--+--+--+---+++++++-++++-+--+++--+--+-+--+++++++-+-+-
60,18,-+-+-+-++++--+++--+-++--+-+++++--++++++---++-+--+++++--+-+++-+-+-+----++++-++---+-+-+++-+-+---++++++
61,24,-++++++++-+++-++-+++-++--++++------+----++-++++++++++++-+++++-+---+-++++-+++---++---+-+-++----+++++-
62,22,--++-+-+++--++-++++++--++-+++++-++++++-+--++-+-+-+++----++--+-+++-++-++-+-----++-++++--+-+++++++---+
63,24,++++-+++-++--+---+++----+-+-++-+-+-+--+++++-+--+-+-+-+-++++++++-++++++++++++----+++-+--+--+--++++++-
64,24,+-++--+-----++-+++++---++++-+-++--++-+--+---+-+++-+-+++-++++++--++++-+++++++-+-+++-++--++-++++++--+-
65,24,-++++-+--+---+---++++-+++-+-++++--+++--+++++++---++-+---+--+-+-+-++++--++---+--+++++++++++++++-++++-
66,16,--+-++++-++++++--++-+--++++++---+-+++++-+-+--++-+-+++--+-+-++--++---+++-+--+-+++-+++-++---++--++-+--
