id,final_position,steps
0,240,++++-+-+++++++++++-+++-++++++++++++++++++++++++++++++++++++++++++-++-++++++++++++--+++++++++++-++-++-++++++++-++++++++-++++++++++++-+++++++-++++++++++++++++++++++++++++-++++++++++++++++++++-+-++++++++++-+++++++++-+++++++++++-++++-++++++++++++++++++++++++++-++++++-++++++-++-+++++++-+++++-+-++-+++++++
1,232,+++++++++++++++++++++++++-+++++++++++++++++++++++++++++++++--++++++-++++++++++++++-+++++++-+---+++++-+-++-+++++++++++++++++-+-++-++++++++++++++-++++++++++++++++++++-++++++++++++++++++++++++++++++++++-+-++++-++++++++++++-+++-+-+++++++++++++-+++++++++++++-+++++-+++++++---++-++-+++-+++-+++++++++++-++++
2,254,++++++++++++++++++++++++--++++++++++++++++++++++++++-+++--++++++++++++++++++++++++++++-++++++++++-+++++++++++++-+++++++-+++-+++++++++-++++++++++++-++++++++++++++++-+++-++++++++++++++-+++++++-+++++++++++++++++++++++++++++++-+++++++++++++++--+++++++++++++++++++++-+++++++++-++++++++++-+++++-+++++++++++
3,246,-++++++-++-++++++++++++++++++++-++++++++++++++++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-++-+++++-++++++++++++++++-+-++++++++--++-++++++++++++++++++++++++++++++-+-++++++++-+++-+++++++++++++-+-+-++++++++++++-+++-++++++++++++-+--++++-++++++-+++++++++++++++++++++++++++++
4,232,++++-+++++++++++--+++++++++++++++++++++++++++++++++++++-++-++-+-+-+++-++++++++++-+++++++++++++++++++++++-+-+++++++++++++++-+++-+-++++++-+-++++++-++++++++-+++++++++++++++++++++++-++-+++-++++++++++-++++-++-+++++++++-++++-++++++-+-++++++-++++++++++++++++++++++++++-++++++++++++++++++++-+++++++++-+++++-+
5,252,++++++-+++++-++++-++++-++++++-+++++++++++++++-+++++++++++++++++++++++++++--++-++++++++-++++++-++++++-++++++++++++-+++++++++++++++++++++++++++++---++++++++++++++++-++++++++-++++++++++++++++++++++-++++++++++++++++++++-+++++++++++++++++++++++++++-+++++++++-+++-++++++++++++++++++++++++++++++++++-+++++++
6,216,+++-+++++++++++-++++++-+++++++++++++++-+++++-+-+++--++++++++-+++++++++-++++++++++++++++++++++++++++-+-++-+++-+-++++++++++++++++-+++-+++++++-++++++++++-+++++--+-+++++++++++-+++-+++-+-+--++-+++++++++-+++++++-++++++++++++++++-+++++-++++++++++++++++++++-+++++++++++++++-+-++-+-++++++++++-+++++++++-+-++-+
7,240,+++-+++++++++++++++++++++++++++++-++++-++-++-+++++++++++++++++++++++++++++++-+++++++++++++-+++++++++++-++++++++++-++++-+++++++++++++++-+++++++++-++++-++-+++++++++-+++++-++++-+++++++++-++++++++++++++++++++++++++++++--+++++++-+-++++++++--++++++-++++++++++++++++++-++-++++-+++++++++++++++++-+++-++++++++
8,248,++-+-+++++++++++++-++++++-++++++++++++++++++++++-++++++-+-++++++++++++-+++++++++++--++++++++++++++-++++-++++++-++++-+-+++++++++++++++++++++++++-++++++++++++++-+-++++++++++++++++++-+++++++++++++++-+++++++++++++++++--+++++++++-++-+++++-++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++++++
9,256,+++-+-++++++++++++++++++++++++++++++++++-++++++++++++++-++++-+++++++++++++++++++-+++++++-++--+++++++++++++-+++++-++-++++++++++++++-++++++++++++-+++++++++++++-+++++++++++-++++++++++-++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++++++++++++++++++++++++++-++++++-+++-++++++++++++++-+++
10,210,+++++++-+++-+++++++-+++++++++++++++++++-++-++--++-++++++-++++-++-+-++-+++-+++++-++++++++-++++++++-+-+-++++++-+++++++-++++-++++++++++++++-+++++++++++++-+-++++++++++-++++++++++++-++++-+-+++-+++++++++++-++++++-+++++++++-+-+++-++++++-++++++++++++-++-++++++++-+++--++++-++++-+++++++++++++-+++++++-++++++++
11,250,++++++++++++-+++++++++++-+++++++-+++++-+++-++++++++++++++++++++++++++++-+++++++++++++++++++++++++++-++++-++++++-++++++++-+++++++++++++++-++++-+++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++-+++-+++++++++++++++--++++++++++++++++++++-+-++++++-+++++-+++++++++-+++++++-+++++++++-+++++-++++++
12,256,+-++++++++++++++++++++++++++++-++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++-+++++-++++++++++++++-++++++++-++++-++-++++++++++++++++++-++++++++++++++++++++++++++++++++-++++++++-++++-++++++++++++++++-+-++++++++++++++-+++-++-+++++++++++++-+++-++++++-
13,230,++++++++++-+++++++-+-+++--+-+-++++++++++++++++++++-++++++-++++++-++++++++++++++++++-++++++++++++++++++---+++++++--+++++-++++++++++++-++++++++-+++++++++++++++++++-++++++-+++++-+++-+++-+++++++++++-+-++++++++++++++-+++++++++++++++++-+++++-+++++++++++++++++++++++++++++++++-++++++++-++++-++-+++++--++++++
14,252,++++++++++++++++++++++-++++++++++++++++++++++++++++++++++++++-+++++-+++++++-++++-++++-+++++++++++++++-++++++++-+++--++++++++++++++++-+++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++++-+++++++++++++++-++++++-++++++++++++++++++++-++++++-+++++++++++++++++++--++-++++++-+-+++++++++++-++++-+++
