id,final_position,steps
0,74,-+-++++++++++-++-++-++-+-++-++++-++--+--++-++++++-++++-++-++-+----+++++-++-++-++++++-+++++-+++--+-+++++-++---++++--+--++++-+-++-++++++++--+++++++--+++++--++--+-+-++--++++++--++-++++-++-++++----++-++++
1,66,++++++-++++-+++-+++-+-++-+++++++++-++++-++++---+--+++-++++-+-+-++++--+++--++++++--++-++---++-+++-+++++++--+++--+--++-++----+++--++--+-++-+--+-++-++++++++--++-+--++--++++++---++++++-+-++-+---+++++-++++
2,66,++++--+++++++--+++---++-+++-------++++++--++++-+++-++-++-++++++-+++++++---+++-++--++++++++-++++-+-+-++-+++-----+-++-+-+-++++-+-----++++++++--+-++++---+-++++++-+-+++-+-++++-+++++--++-++++-+-+-+++++++-+
3,50,--+-++--+--+-+-+++-+++-+++-++-++--+--++++++---+++--+---++-++--+++++++++-+-+-++-++++++++-+-+-+--+++--++-++-+-++-+++-+++++-+++--++--+--++++-++---+--+--+-+++++-++--+++++-++---+++++--++-++-++-++++--++-+++
4,54,-+++-+-++++--+-+++-+-+++--++++-+-+++++++++-+---+----++++-+-+--++-+-++-+++----+-+++-+++-+-+-+++++--+++++-+--+++++-+-+++++-+-+-+-+++++-+-+++-+-+-+-+-+++++-+++-++--+--++-+-+-+++-++++-++---+++---++-+++++-
5,54,-+-+++-++-++---+--++--+++++---+++---+--+--+++--++--+++++++++-++-++-++++--++++-+++++-+++-+++--++-++--++--++--+++-++++++--+--++-+++--++-+++++---++-++--++-+++++++-+-+++-+-+--+++--+++++--+--+++++++++---++
6,66,+-+++---+-+--+---+--++-++--+-++++-+-+++--+-++++++++-+--+++++++++--++++++-++--+++++-+++--++-+++-+++++-++++-++++---+++-+++++++-+++--+-++-+-++-+++--+++---+--+++--+++--+-++++-++-+--+++++--+++++++++++++-+-
7,68,-+-+-++--++++-+-+---+++++----++++----++++++-++--++--+--++-+--+++--+++-+-++--++++++++++-++--+++-+++++-++-++-+++-+++++++++++++----++++--+-+-+-++-++++++-+++-+++++++-+++-+--++-+++++--+++++++++-+--+-++++-+
8,38,++++-++++--+-+------++---+-+++--++++++++++++---+++-+-+++----+++-+---++--++++++--++-++++--++-----++-++-++-++--+-+-+++++-+++----+++-+--+-+-+-+-++++--+++-++++-+++-+++-++-----+--++-+-+--+++++-+-++++-+++-+
9,40,++--+++++-++-++-+-+--++---++-+--+-+++--++-+-+++--+++++-+++++++++++-+----+--++++-+-++----+-+-+-+-+-++-+-+-++--++-++++-+-+--+-+++-+++++--+-+++++-+--+--++-++++----++++++-+++-++----++-++-++-++++--+---+++-
10,70,+++-+--++++-++-+-++++--+-+-++++++++++-+--++-++--+++-+++++++-+-+++-++-+---+++-++++++++-+++++-+++++-+++-++--++-++-+---+++++-+--++++++-+----++-+++++++----++-+-+++++-++++---++++++-++---+-+-+-++--+-+++++++
11,56,-+-+++--+--++++-++-+----++++---+++-+++--++-+-++-+++-++-+-+++++++++-+-+-+-+-+-++-+-+--+++++-+++-+++-+-+++----+++++++-+++++++----++--++-----++-+-+----++--++-+++-+++++++++++++-+++++-+++-+--+++++++-+-+-++
12,84,+++-++++-+++++--++-+++-+-++++--++++++++---+++++-+--+-+-+-++--+-+++++++--+--++++++-+-++++++++-+++-+++-+++-++++-++-++++++--+-++-+++-++++-++++++-++++++----+--++-+++++-+--+++-+-++++++-+-+-+++-++++++++--++
13,84,+++++--+++++++-+-++--+-++-+++++-+--+-++++++-+++++++-++-+++++++--++++++-+++++++-+++++-++++++++++-++-+++-++-+--+-+-++-+++-+---+++-+-++++-+-++++++--+-++++-++-+-+++-+++--+-++-+--++++-+--+-++--++-++++++++-
14,46,--+--++-++-+++-+++++--++++--+-+-++++----++++-+++-++++-+-+--+-+++++++++++--++-+-++++-+++-+-+--+-+-++++-++-++---+---+++++---+++-+--+++-+-+-++-+++++--+++++++++-+-++++--+++-+--++---+---+-+-++-++-+-+-+---+
15,84,-++--+++++++++-+++-+-++--+++++-+++-+-++++-+-+++-+++-+-++++++--++++-+++++-+--++-++++--+++++++++++++-+-++++-+--++--++---++++++++++-+-+++-+++-+++-++-+++--++-+-+++--+++-+++-+--+--++-++++++++++--++-++++-++
16,72,+-++-++++---+++++--++++--++++-+--+++++++-+++---+--++-+++-+---++++++-+---++-+++-++++++++--+++--++++-++---+--+++++-+-+++++++----+--++++-+++-++-++++-+++++-+++-++++-+++-++-++++--++++-+++++++++-+-++-+--+++
17,62,-++++-+---++---++-++-++++-+-++++-++++++++-++--++-++++--+--+-+-+++---+++-++-+-++--+-+++++-+-++++--++++---+-++++--+++++++++----+--++++++-++-++--++-++-+++++-+++++++--+-+++++--+++++++++--+++-+++-++---+--+
18,58,-+---++--++++--+++-+++-+++-++++++++-+++--+---+-+---+++++++++---+-+-++++++++-+++++-++++++-+-++--++-++--+-+++++--+-+++++++++-+++--++--++-+-+++-+-+--++---++-++++-+---+++-+-++-++-++-+-+++++++-+-+--+-+-+-+
19,56,-+++++++++-+-+++-++++++++-+-+-++++-+-+++-+-+-++-+++++++++-++-+++++-+-++----++-+--++++++++-+++-+-+++++--+-+-++++--+++++-+++---++++++---+-+-+-++-++-+-+----+-+++-------+-+-++-+---+++++--+-+++-+++-+-++-+-
20,68,++-+-+++++++-++++-+-++-++-++-++++-+++++++++++--+-+-+-+---+--+++++--++-++++-+++++++-+-+++++-+-++-++-+-+++++--+++-+-+++++---++++--+-+++++-++--+--++-++++-++++-+--+++-++--+--++----++-+++-+++-++-++++-+-++-
21,46,++-+++++-+--+++--++-+--+++-+-+-+--++++-+--++++-++++++++++-+---+++++--++--++-+-+-++++-++--++---++--++++-+-++--++--+++--++++++++++-+-++----++++-++++-++-++-+--+++++-+-+++-+++---+----++++-++----+----+-+++
