id,final_position,steps
0,216,++-++--++++-++--++-+-++-+-++-+++-+-+-++++++++-++++++++-++-+--+++--++-++-++-+-++++++++++-+-+++--++++++++++-++-+---++++-++-+--+++++++++---++++++--++++++-++++++-++-+++-++++++++++++++-+++++-+--++++-++++-+++---+-+-+++++-++-------++--+-+--+-++--++-+-++++++++++++++-+--++++++++++++-+++++--++++-+++++-++++-+--+-+--++-++-+++++++-+-+-++++++++----++++-+++--++---+++-+--+-++-+++++-+++-++++-+++++-+-+++-+++-++--++++++-+++++++++-+++++++--+++-++++--++-+++-++--++-+++++++++++-+-++-++++++++++++++++--+-++++-++-++-+-+-
1,212,+++++++-+-++--++--+--+++++-+++++++++-+++-++-+++-+++-++++-++++-+--+--+++-++++--+++++-+-+-++-++++-+-+++-++-+++-+--++++-+++-+-+-+-++--++--+++++-+-+-++++-+++++++++++++-++-+++-+++++-++++-+++++++-++-+--+----+++-++++-+-++-+++-+----++++++++++++-+--+++-+-++-+++++-++++++++---+++-+++----+-++-++-+++++++++-++-+-+-++-+-++-+-++++++-++++-+-+-++++++++++++-++++-++++-++--+++++-+-+-+++++++--+-++++++++-++++++----+++-++++--++++++++-++-++++++++-+++++++++++-++--+++--++-+++++---+++--++++-++-+-+++--++-+-+++-+-+-+-++++-++
2,202,+++-++---+-++++++++++++-++++++++--++-+++++++++++++-+++++-+++-+++-++++++++++-+++--++-+-+-+++++++--+-+++++++-++++-+++++++-++++++-+-++++-+-++++++--+++++++-+++++------++++-++-++++++++--++-+++-+++++++++-+---++++----+++-+++--+-+-+-++++---+++-+++-++++++-++++++--+-++++-++++-++-++++++-++++++-++-++-+-+-+--+++--+--++-++++++++-+-++-++++-++-+-+-++++--++-++--+++--++-+--+++-++-++++++----+-+++++-+++--+-++---++++++++-+---+-+---+-+-++---+++-+++++-+--+-++++++-+++--+--+-+-+-+++----+++++-++++++++++++++++-++-+++-++-+
3,204,++-+--+++++-+++-+++++-+-++-++++++-++-+++++++--+++--+++--++-+++-++---+++-++++-+++++++++++++++++++++++-+-++++--++++++-+++++-++-+--+++-+++-+----++-++-+-+++----+---+---+++---++-++--+++-+++-++++++++++-+-++-+--++++-++-+++++++++++-+++-+-++++-+--+-++-+++-+++---+++-++--+++++++-++-+-++++++-+-+--+++++-++-++++++--++-++--+++++-++-++-++++-++++-++--+-+-+-+++-+++++++-+-+++-++++++-+-+-+++++--+--+++++++--+++-+++-+++++--++++++-+-+-+++--+++-++-+++++++-+-++-++-+++++-+-+-++-++--++++++++++--++-+--+++++-++++-++-+++-+++
4,174,+-+-++++-++-++++-++-+++--++-++++++++++++++-++-++++-+++--+--+-+-+--++-+++--+--+++-+++-+-+-++++++++++-++++++-+--+++++++-+--+++--+++---++---+-+-+++-+++-----+-++++-+++++-++++-+-+--++---+--+++-+++-++-+-+++++-++---++++---+++++-+++++-++--++++---+---++++++++++-++++++-++++-+-+-+++-++-+-+-++-+++++--++-++--++--+----+--++++-++---+-+++++++-+--+-++--+--++-++++--++++-++++++++++++--+++--++++++++-+++++++++-+++++-+--+-++-++-++++--+---+-+--+++--++++++++-++++-++++-+--++++++++++++-+++++++++++-+-+++-+++-++--+-++++---
5,212,+--+++-++-+--+++++++++-+++-----+-+++++----++++-+++++++++--++++-++-+++++++-++-+++-++++-+++--++++++++---++--++-++--++++--+-+++++-+---+-++++--+++++++++-+-+++++++---++--++++-++--+--++++++-+-++++++--+++++++++-+-+-+-++++++---+++--+--++-+++++++-+++-++-++-+++-+--+++++++++-++++++-+-++++--++--+-+++++-+++++++++--++++++++--+-+-++-++-++--++++++--+++-+-+++-++++++++-++-+----++-++-+++--++++++++++++++++++++++-++-++++-+++++-+++++++-++-+--++++-+-++++-+++-+-+++-++++++--+++++-++++--+-+--++--+++++++-+++-++++--+-+++++
6,164,++-+---+++----++--+--++++--+-+++-+++--++-+++----++--+-+----+++++++++++++-+-++-+-++++--------+--+-+-++---++-+++-++-++-++++++-+-++-++-+++++-+-+++-++++-+-++-+++-+-++++-+++++--++++-++-+-+-+-++-++-+++-++++-+++++-+-+++++-++++++++-++-+-+-++++-++++-++-+++++--++-++++++-++-++++++-+-----+-+++-+++++-+-+++++-+++++++--+-+++-++-++---++++-+++++++++++++--+++-+++++-++-+--+++-+-+++++----+++-++-+++++++-+---+++--++++++-----+++++++++-+++-+-++--++-+-+-++--++-+--++-+++--++-+--++-+-+-+++++++++++++++-+-+--+++++-++++-++--
7,196,-++-+++++-+-+++++-++-++-+----+++--+-++++++-+++--++++-+-+++++++--++++++++--++-+-++--++++++-+--+++++++++++-+++-+-++++++-+++-+++++++++---++-+-+++-+-+-+++++-+++-+--+++++++++++++-+++++-+----+++-+++-++-++-++-+-+++-++++++++++-++++--++++--+++-+++-+--+++--+-++++-+++++-+-+--+++-++--+--++++++-++-++++---+++-+++-+-++++-+-++-++++++----++-++++--+++++++++++++-+++---+---+-+--++--++-++++-++--++--+++++-+-+++++--+++++-++++++++--+--+++-++-+-++++++++++++-+--++-++-+-++++-++++--+-+-++++++++--+-+++++-++--++-++-+-+-+-+++
8,176,+-+--+-++++-+++-+++-++++-+--+++++++++++--++-+++--+--++-+-++-++++++++++++-+++-++++-+++-++-+-++-+++-++++-+++-+++++-++-++-+-+-++--+-+-+--+++--+-+++++++--+++-+--++++--++++++++-++++++-++-++++--++++++--+++-++++----++--++++++-+++++++-++++-+++-+++++++++--+-+++++-+---+++++++--+-++--++-++-++++++++++++++++++++-+-++++++++--+-++--+++--++++---+-+-+++++--+++-++++--+--++--++++-+--+--+++++++-+-+-++-++-+----+-++-+----+++++--+++-++-+++-+--++-+-++++---+++++-++++---+++++-++-+++-+++++++-+-+---++-+---++--+-++++-+--+--
9,216,++-++--++-++++++-++++++++++++-+-+++++++-++++--++-+----+-++-++---++--+++++-+++++++-++-+-++++-+--+++---+-+++++-+--+-++++-+++++----++++++-+-+++-+-+--+--+++-++-++++-++++-++--+-++++--++++++-+++++--+++---+-+++---+++++-+++-+-++++++-+-+-+++--++-+--+-+-+++++++++++-+++-+++++++-----++++++-+-+-+++-++++++++++++--+++++++-++++++++++-+++++-+++++++++++-++++++++-++++++-++++-++-++--+---++++-+++-+-+-++++-++++++++-++++++-+++++-++++-+-++-++++++++++----+--+++-++++-++-+++--++++++++++++-++-++-+-+++-++-+++-++-+++-+-++--+
