id,final_position,steps
0,32,-++++--+++-+--+-+--++--+--+++-+-+-+----++-++--++-++-+-++++++-+--+++-++++--++--+++++-++--+-----+--+-+--+---++---+--++--+-++++-+-----+++---++-++++++-+++--+-+++-+++++-++-++++--+----+---+++++++-+-+---++++---++---++++--++++------++-----+++-+-++++++++++----+++-+-++++-+--+++++++--+-+++--+---+--++++-+-+---+
1,28,---+--+++----++---++-+-+++--+-++++++-+++--+-++--+++-+-+++-+-+++++++--++-+--+++-+++++-+-++-+++-++++++---+---++---+-++-+---++---++++-+++-+-+-++--+-+-+++-----+++-+-+--+++----+--+-+-+-++----++-+-+--++-++--+++--+-----+--+---++++--+-++--++-+-++---+-+-++++++-+--+++++-+-+-++++++--++----++++-++--+--++--++--+
2,46,--++++-+++++-+-++---+-+++++--++----++----+---++-+--+++++++-++++++-++++-++++-+-+-+---++++-+---+-+-+++-+-+---++++-++++++--++-++--+----+--+-+++-++---++-++-+++-++---+++-+-+++-+-+++--++--++++++-++--+++--++--+++--+++-++--+++-+-+-+++-++-+-+-----++-++++++++++-+--+-++-+--+----+++--+-+++--+++-+-+----+++-----+
3,32,++-++---++--+-+-+-++-+----+-+--++-++-+++++++-+++++++++--++++---+--+-+-+++++-+-++-++-+++--++++---+++---+-+++++--++-++---++++----+--+++--++-+--++--++++---++++++--+++---+--+-++--+++-----+++---+----++-+--++--+++-+-+-+--+-+++++++-+++-++-++-+---+-------+----+-+-++--++++--++++++-+-++-++-+++-++--++----++-+-
4,40,+--+++++++++-+-+-++-+-+-++--+++-+-++---+-++-++-++--++++---+++--+------++++-+--++++--+++-++---+++-+-+-++-+-+-+++--------+-+---+-+++++--++-+--+--+-+-++-+-+++++-++++++---+-++++--+++-+++++-+----++++---+-+++++--+--+-++-+--------++-++++--++++---+++-++-++---+-++--+--+++-++-+---++-++++-++++-++-+++-++-+-+-++
5,42,--+++----+-++++-+--+-+---+++--++++---+++-++--+++--+++--+-++-+-++++++-+++-++--++--+++++-++-+-+++-+--+++--+-++-+++--++-+++++-+--+++----++-++-++-+-+-++--+++--+++-++---++-++--+++-+---++-+---++--++-++--+++-++--+-+-+--++++++++-++++++-+++-+-++--+--++--+-+++---++--+-----++++--+-----++-+--+++--+-+++++--++-+-
6,22,+---++-------++----+--++++++-----+----+++++-++-+--+-++------+-----+-++--+-++--++-+--++-++++-+-+-++---++-+-+--+--++-++---++-++++---+++--+++++----+++-+-+--++-+++++-+--++-+----++---+-++++-+++---++++++-+---++-+---+-+-+++-+--+-++-++-+-+--+-+-++++++-+-+++--+++++-++--+--+----++-+++-++++-++--+++++++++-+-+++
7,42,++-+++++++-+-++--++--++-++-++--+--+--++--+--+++---++++++-+---+-+-+++++-+---++-+-++---+-+++---+---+--+++-+-+-++++--++++++---++-+++--++----+++++-+++-++-+-+-++---+-++++-+-+-++++++-+-++-++---++-+++++++--+--++++++---+----+--++++-+-+++++-++-+--++--+--+++-+++-+---++-++---+-+-+-+--+--+----++--++-+-+-++++++-
8,14,---+--+-------+-+++++-+-+-+++-++++++--+-+--+++-+++-+-++--+--+++--+-+--+---++++++++-++--++-+-++--+-+--+++-++++--++----+--+-++-++-+++++-++-+-++--++----++-++--+--+++++-++-+--+-++++--------+-+-++++-+--+-+++---+-++--+-+++++++-----+--++--+-------+-+-++--++-+-++---+--+---++-+--+-+++++-+-++---++--++-+-+++-+
9,46,+-++---+-++---++--+-+---+++--+-+--+-++-+-+++-++++-++----++-+--+++-+++-+++--+--++--+++++----++----+++++----++-++++++--+++++------++---+--+--++-+++++++-++---++++---++-+-+++++++++-+++-+-++++++-+-++--+-+-+++-++-+------++-+++++--++-+++-++++++++++---++-+++++-+--+-+++-++-+--+------+++-++-++--++++-+-++---+-
10,52,-+-+----+++-+-+--++-+-++++++++++-+---+-+--+-++-+-+++++++-+--++-+-++++-+---++---++--+-+-+-+++++-+--+-+----+-+-++++--++++--+++---++++++-++++--++++--+--+++++---+-++-++++++-+-+--+-+++--++++++--++-+-++-++-+-++++++++----++++-+-++-+-++-++++++-+--+-++++-----++-+++-++-+-++-+---+-+++---+-++---+++++--+------++
11,32,-++++++---+-+---+-++--++-+---++-++----+++-++---+--+-++-+-++-++-+-+++-+-++-++--+--+++++-+--+-++++---+++--+--++-+---+++++++-+-+-+++++-+-++-+-+-+-+-++-+-------+++-+++-+-++-++++---+++--++--+++++-----++---++-+---+--++---++++-++--+++++++-+--+-++--++++-+-+-+++--+-+-+--++++++-+++-+-+++---+-++--+--++--+-+-+-
12,38,++++-++++-+-++++++++++++-++----++--+++---++--+++-++-++++-+--+++-++-++++--++++--++++-++++-+-+--++-++-+-+-+--++--+-----+--++-------++++++-+++-+-+--+-++--+-++-+-+--+++----++-+--+---++++----+---++-+++-+++---------+-++-+++---++++-+--++--+-+-+++-+--+-++++-+++++-++++-+-+---++--+-++-+-+----+++++--+++-++-++-
13,58,-++++++-++-++-+++-+-+-+---+-+--++-+------+--+--++++-+-+++--+++-++-+-+++++----++++-+--++--+++-+--+++-+-++++++-++-+++-++-++-+-+++---++-+-+-+++++-++--++++--+-++-+-++--+-++-++-++---++++-+--+-+-+----++-++++--+++++-++++--+----+++++++-++++-++--+--+++--+-+-+-+---++++-++++-+-++-+++-+-+---+++--++++++-+-+++-+-
14,8,+-++----+++-+++-+++-++---+---+-+-+++-+++-++-++-++---++++-+-+++-+-+---++-++++-++--+---+----++--+----+---+--+--+++-+-+-+++---+-+-++---+-+--+-+-+-++-+--++++-++--+--++++--+++-+++++-++++-++------++--+--++---+--+---+++-----+----+-++-++-+-+-++++++++-++-++++++-++-+-+-++++--+-+--+----+-----++-+-+---+-+--+-+-
15,22,-+----+++-+-+-+-++--++-+-+-----++-++-----+-+-++-+-+-+---++-----++--++----+-+-+++-+--+--+-+++--+-+++-+--+++-++-++--+++-+++--+-++++-+-++++++-++-------+--+---++-++-+----++++-++++--+-+----+++--++-++-++-+++--+-+-+-++--+++--++++++---+++--++--+++-+++-+++----++----++-++-+-+-++++++-++-++++-+----++-+++--+++++
16,16,-+++++-+--+---+++++--+++--+-+---++-++++--+-+--+-++-+--+----+++--+---++++++-+--++---+++++++--+--++-----+++++-++++-+-++--+-+-+-++++---+-++++-+++-+------++-+-+++-+-+-++-+-+-+++-+---+-++------+++---+++++--++++-++--+-+-++--+-+--+++-++++--+--++++----+---+----+-+++----++-+++++--+-++++++-+-++-------+---++--
17,38,++-+----++-+-+-++---++-+----++-++----++++++++++-+---+++-++++--+-+--+--+++-+-+--++---+--+++++++++----+-+-----++++-++++--+++--++++-++-+-+--+-+--+---+++++-+-+--+-+++++-++--++-+-+-+--++--+--------+++--+++++--+--+-+-+-+-+--++++++-+-++-++-++++--+++++--+++--+-+++++-++++--++--++++-+++--+++++-+-+---+-+-+--++
18,28,+--+-++++----+-+++-+-+-++-+++--+-++--+++++--++--+-+++--+---+-+++--+-++-+-+-+-++--+-+-++-+++-++-+-+-++++++++-+-+-++++---++-+-++----++++-+++++--++++--++-+-+-++----+++-+++++-+------++++++++-+-----+-++++-------++-+++++-+++++--+-+--++++------++--+++-++----++++--++++--+++-+++-+---+-+--+--+--+------+-+--+-
19,16,++-+-+--++---+++++++--+-++-+++-+-+-+----+-+-----+-+-++--++-++-+-+++---+-++++++-+------------++--++-++-+++--+++-+++--++-+++++--+--+--++++--++---++---++-+-+--++--+-+--++-+-+-+---+-+++---+--+-++++++--+-++--+++-++++--+++++--+++--+--+---+-++-++++----++-+++++-++-++++--+--+----++---+--++-++---+-+-+++-+-++-
