id,final_position,steps
0,162,----+++-+++-+++++-++++++++--++++++--++++++++++++-+++++++++++++-++++++++--+++++++++-++-+++++-++-+++-++-+++--+++++++++--+-+-+-++++++++-++++++++++-++++++++++++++-++++-++++-+++++++++++-++++++++-+++----+-+-++++-++++-++++++-+++++++-+-++-+-++-++-+-+++---+--+++++++++-++-++-+++---+++-++-+++--++-++++++++-++-+
1,178,+-+-+-+++++++++--++-++--+-+++++++++-++++-+++++++++++-+++-+++-++++++-++++++++-++-++++++++--++--+++---++-++++++++++++-++++-+++-+----+++++--++++-+-++--+++++++++++++-+++-+++++++++++++++++++++-++++++++++++++-+-++-++++++++-+++++++-+-++++++-+++-+++-+++-+++++-+++-++++++++++-++-++++++++++--++--++++++++++--++
2,154,+++++-+-+-+--++--++++++-+++++-+++++-+-+-++++++---+++++--+++++++-++-++++-++-+-++-+-+-++++--+++++++-+++--++++++++-+-+-+--++++++----+++++++-+--++++++++-++++-++++++-+-+++-+++-++-++++++-+++-+++++++++-++++-++-+-+++-++--+-++++++++++-+++++++-++-+++++++-++-++++-+++++++++--+-++++-++++++-++++++++-++++-++-+++++
3,144,+++--++++++----++++-+--++++-+--++++--++---+++++++++-++-++-++-+-++-++-++-++++-+++++++-++-++-++++++++--++++++++++-++++-+-+-++-++-+++-++-++-+++++-++++++++-+++-+++-+-+-+++----++-++++++-++-++-++++++++++-+++++++++--+-++--++-+++--+++++-++--+++-+-+++-++++-+++++++++-++-++++-+++++++++--++-+++++++++-+++-++++++
4,164,+++++-+++++++-++-+++++-++++-+++-++++-++-+++++--+++++++-++-++-+-++-+-+-++-++++-++++++++++++-+++-+-+++++++++++++++++++-+--+++++++-++++++-+++++++++++++---++++--++-++++++++-++++----++++++-+-++-+++-+++++--+++++++-+---+--+++-+-++++++++++-+++++-+-+++-++++-+++-+++++++++-++--+++--++-++--++++-++-+++++++++++++
5,130,-++-++-+-++---+++++-++++-+-+-+++++++-++-+--++-+++++++++++-+++++++++-++++++++-++-+-+++++-++++-++-+-+----++-+++++++-+-++++--+--+++-++++++-+++++++++-+--+++-+++--+--++-+++++++--+++++----+-+++++-+++-++-++---++-++-+++++++-+++++-+++++++++---+-+++++++-+++++++++-+-+--+-+-+-+++-++-+++-+-++++--+++-+++++++++-+-
6,120,+--+-++-++-++-++++-+-+++-+++++-+++++++-+-+++---++--+-+--++--++++++++-+++-++--++-+++++-++-+++-+-+-+--++++-----++++-++++++++++++-+--++++----+++++-+-++-++++-+-++---++++-+++++++++-++-++-++-+++---+-++++++++-+++++++-++++++++++++-+++--++----+++-++-+-+++++-+-++++-+++++-+++--+++---+++++++-++++-+++-++-++++++-
7,150,++++-+++++-+-+++++++-+++++-+-++++--++--+-+++-+-++++--+++++++++++++-++++++++-+++-++++++++-++--++++-+-+++++++++++-+-++--+-++++++++-++-++-+-+-+++-+++---++++++-+-++-++++++-++-++++-++++-++++-+++++++--++++++++++++-+++---+-+++++-+-+-+++++++--+++++++-+---++++++-++-++++-+-++-+++++++-++--+++++-++++---+-+++-++
8,156,+-++++-++-+++--++-+-+-+++++-+++++--++++++++-++-+-+++-+++++-++-+++++--+-+-+++++++++++-++-+-+++++++++++-++++++-+++++--+++++++++++++++---+++++-+++++-+-+-+-+++-+++-+-+-+++++++--+-++--+++-+++++++--+-++++++-++-+++++++-+--+++++++-++--+-++++++++-+++++-+-+--++-+++++-+-+++-++-++++++-+-+++-++++++++-+++++++++++
9,138,-+-+-+-++++++-+++--++++++++-+-+++--++---++++++++++-+-+-+++++-+-++++++++++-++---++-++-++-++++-+++++++++++-++++--+++--++-+++-+++-++-++--+++-++-+-+++++++++++-+++-+--++++-+++++-++++-+++++-+-++++-++-++++--+++--+++--+++-+-+-++++-++++++++++++-+-+-+++-+-++++-++-+--+++++-++++++-+-+-+-+--+-++++++++-+++++-++++
10,120,-+--+++-++-+++++--++++++++++-++-++++++-++++-++++-++++++-+++-++++-+-++++++++++-+++--+++--+-++++++++++++--+++++++++++++++++-++-+-++---++++-++-+++--+++++++-+++-+++-++--+++---++-+--+++-+--++++++-+-+++-++--++++-+++++++++--+-+++++---+++-+--+++++-+-+-+---+++++-+-++++++++++--+++-++-+--++-----+--+++-++-+----
