id,final_position,steps
0,118,+-++++++++-+++-++-++++++--++--+++++-++++++++++-+++++++-++-++++++++++++++++-+-++++++-+++++++-+--++-++++--+-+-+++--++-+---++++++++++++++++-+++++++++++++++++++++-+++-+++++++++-++-++++++---++-++++++-+++--
1,124,+++++++++-+++-+++++---++++-+++-+-++-++++++-+++-++-+++++++++++---+++++-++--++-++++-++++++++++++++-++++++-+-+-+-++++++-+++++++-+++++++++++++-+++++++---+++++++++-+++++-++-+++++++++-+-++++++++++--++++++++
2,90,-++-+++++++++++++--+-++-+++++-+++++++++-++--++++-+-+--++-++---++-+++++++++-+-+-++++---++++++-+++-+-++-++-++++++++++++++++-+++++---++-++++++-+--+++-+-++++++-+--+--+++---++++-++++-++-+-+++-++-+++++++++-
3,80,+++++--+++++-++---++++-+++++-+++-++++++++---+-++++--++-+++++-++++-++-+++++++-+++++-++++--++--+-++-+++--+++++++--++-+--++++++++++-+-+-+---++++++++-+-++-+-++--+++++-++++-+-+++-+--++-+++-++-++++-+--+++--
4,94,++-++--++-++++-++-+-+++++++++++++++--+-++++++--+++-+---++++++++-+++++++++++-++-++++++-++-++++--++-++++-++-+++---+--++++++-+--++-+-+++-+-+--+++++++--+-+++++++-+++++++++-+--+-+-+-++++++++++++-+-++-+++++
5,80,++-+++--+++-+-+++-+++++++++-+--+++--++---+-++-+-+-++-++-+-+++-+++++-+-++++--+-++-++++-++-+++--+++++-+-+++-+++++-+-+--+++++--+++++---++++++++----+++-+-++++++-++--++++++++++++++-+--++-+++-++++++++--++++
6,98,+-++-++++++--+++++++++++++-+++++++++++-++++-+-+++++++-+++-+-++-++++--+++----++++--++-+++-+++++++++--+-++++-+++---+-++++++++++--+++++++++-++-+--+-+-++--++-++-++++-+++-++--++++-++++--++++-+++++-++++++++
7,92,-++-+-++++++-++++++-+++-+++-++--++++-++++++++++-++++-+-++-++-+++++-+++--+-+++++++++-++--++--+-++++--+-++++++++++-+--+++++++-++-+++-++++-+++--+++++-+-+++++--+++-+--+-+++-+++++++++++-++++++---+-+-++++--
8,98,-++++-+++++++-+--++-+-++-+-+-++++-+-++++++--++++-+-+-++-+++-+-++++++++++++-++-++-+++++++++++++-++++-+++++-+++++++++-++-+++++++++--+--+++-++++---+-+++-+++++++--++++-+--+++++++--++++-+--++++++-+-++-++++
9,110,-+++++-+++---+++-++-++++++++++++++++-+--+-++-+++++++++-+-++-+++++++++++-++-+-++++++++-+--+++--++-++++-++-+-+++++++-+++-++++++-+++--++++-++++-+-+++-++---+-+++-+-++++-+-++++++++++++++++-++++++++++++++++
10,104,-+++--+-++--++-++-++-+++++-++-+++++++--++-+--++-+---+-++-++-+++++++++---+++-+++-+++++++++-++-++++++++++-+-+-++-++-+++-+-+-+++-+-++++-+++++++++++++++++++++++++++++++++-++++---+-+++++-+-++++++++++++++++
11,110,+++++-++-++----+++++++-++++-+++--+++-+-++++-+-++++++++++++++-+++++++++++++++-+--++++-+-++++-+++-++++--++++++-++++++++++++-++-+++++-++++++-+-+++++-++++-+++--+++--++-++-+++--++-++-++-+++-+-+++++++++++++
12,106,++-++-+-+++++++--+++++++++++-+++++-+-+++++-+++++-+-++-+-++++++++-+++++++++++-++++++++-++++-++++++++++++++++++++--+++++--+++--+-+++--++--+---++-+++---++-++--+++++++-+++++++++++++++++++-++---++++---+-++
13,72,+-+-++++---++++--+-++-++-++-+++-++-+-+++++-+++-++--+--++-+--++--+-+++-++-+-++--++-+-++++++-++-++++++----+---++--+++++-+++-++++++-+--+-+++++++++++-++++-+---++++++++--+-+++++++++++-+-+++-+-+++++++--++++
14,104,+++++++++-++-++++++-+-++-++++++++--++--+++-+-+++++-+-+++-+-+-+++++++-++++--+-++++++++++-++++-++++-++++++++++++-++-++++++---+++-+++++--++++-+++-+-+++-+++-++--++-++++-+-+++++-++-+++-++-+---+++++++++++++
15,120,-++++-+++--++-++-++-++-++-++++++++++++-+++++++++--++++++++-+-+++-+-+++++++++++-+++-++-+-+++++++++++-++-+++-+++-+++-+++++++++-++++++++++++++-++++++-++-+++-+++++++++--++++++++-+---+++++-+++++++-+++-++-+
16,106,+-++---+-++-++++-++--++++-+-+-+-++-++++-+++--+++-+++---+++++++++++++++-++-+++-++++++++-+++-+++++-+++-+++++++-++-+-+--++++++++++++++-++++++++++++-++++++++++--++--++++-+++-++++++++++-++++--+-++-++-+++++
17,106,-+++++++--++-+-+-++++--++-+++++--++++-+-+-+--++++--+++-++-+-+++-+++-+++-+++++++++++++++++++++++++-+++++--+++++++++++++---+++++++++++-++++++-++++-+-++-+++-++-+++-+++++--+++-+++-+++-++-+++-++-++-+++++++
18,78,+++-+-+++++--+++-++++++-+-++++-+++++-+--+----++++-+--++++-++-++---+++--+++--++-+++++-++++++++++++-++++++++-+++-++---+++++++-++++++-+-++++-++--+---++-++-++++++-+++-+---+++++-++-+-+-++-+++++--+-+-+++-++
19,106,+++++-+++++--+++-+-++++++++--+++++++-++++++---+-++---+--+++++++-+++++++++-+++++++++++++++++++++++-+++++++++-++++--+---+++-++++++-+++-++-+-+++++++-++-++--++-+++----++++-+-+++-+--++++++++++++++++-+-++++
20,116,++++++--+-+++++++-++++++---+-+++++++++++++--+-++++++++++++++++-++++-++++--+++++++-+++++++++++++++-++++-++++++-++-+++-++-++++++++++++--+-++++-+++-++++++++-+-++++---+-+-++-+++--++-+++-+-+++-++++-+++++++
21,96,+++-++++-++-+-+++++++--+-+++++++-++++-++--++-+++++++--+++-++++++++-----++-+++-++-++++--++++-+---++--+++++-+--+-+++++-++++++-++-+++-+++--++++-++-++--+++++++++-++++-+-+-++++-+++-++++++++++++++++++++-+++
22,102,++++++-+--+++++-++++++++-+++-++-+++++--++++++-+++++++++++++-++++++----++-+--+++++++++---+++++-+-+-+--+-+-++++++++++++++-+-++++-+++++-+--+++++++++---+++++++-++++-+++++-++-+++++-+++-+--+++-+-++-++-+++++
23,108,++-++++++++--++-+--++-+-++++-+++++++++++-----+-+++++-+++++++++++++-++++++--+++++-+++++++++-+++---+++-+++++++++++++-+++++++-+++----+++++++-+-+-+++++++++---+---++-+-++++++++-++++++-++-++++++++++-+++++++
24,104,++++-++++---+++++-++-+----++-+++++-++++++++++-++-+-+++++-++-++++++++-+++++--+-+++-+-++++++++++++++++-++-+-+++--++++++-++++--+++-+++++++++-+++--+++-+++++-+++---+++++++++++--++-+++++++++-++-++--+-++++++
25,108,-++++-+-+++++++++++++++-++-++++-+---+++++++++++++++-+-++-++-+++++++-+++++++++++++-+-+++++++++++++++++--++-+-+--+++++++++++++++++++-++--++++++++++-+++-++-+-++--++-----+-+++-+-+-++-+++++++++--+++--+++-+
26,80,++++-+--+++-++++-+--++-++++++-+++-+-++--+++-++++++-++-++-+---++++-+-+---+-++-++++++-+++-+-+-+++++++++--++++-+++++---+++++++++++--+++-+++---++++-++++-++++-+++-+--+++-++-++-+++++++-++-+-++-+++++--+-+-++
27,98,+-++-+-+++++++-+-++---++-++-+++-++-++--+-++-++++-+-++++-++++-+++++++-+++++++++-+++-+-+-++-++-+++++++++-+++-+++++++--+++-+++++-+++++++++++--++++-+++-+++---+--+++-++++-++++++++-+++-++--+++++--++++-+++++
28,116,-+++-+++++--++++++--+-+++++++++++++++++++++--+++-++-++++++++-++++++++-++++++-+++-+++-++-++-++++--++++-+++++-++--++++++-++++++--+++++-+-+-+++++++-+++++-++++++++-++++---+-++++++-++-++++--++-++++++++++++
29,96,+++++-+++++++--++++++++++-++++-+++--+++-+-+-+++-+-+-+++++-++-+++++--++++-+-+--+-+++-++++++++++++++-+++++--+++++-++--++++-++++++++++++-+-+-+---+--+-+++++--++-++-++++++++-+-++++++--++-++-++++++-+--+++++
30,102,-++++++-++++--++-+++--+++++-+++++++++++++--+++++++--+++++-++--++++++++++++-++-+-+++++++++++-+++++-+--+++++++-+++++++++-+--++--++-++-++-+++++-++-++++-+-++++-+++++-+++-+-++++-++-+-+-+--++++++-++-++++--+
31,116,+-++++++++--+-++++++-+++-++++++++++---+-++++++++-+++++-+++++-+++++-+++++--+++-+++-+++++++--+++++++++-++-++++++-++++++-++-+++-++-++++++++-+++++++-+++++++++++-+-++++-++++++++++++++++++++++--++-----+-+--
32,110,--+++++-+++++++++++++-+++++++--+-++++++--++++-++++++++---+++-++++-++++++++++++++-+++++-+++++++++++-++++++++++++++-+++++++-+-++---+--+-+++-++++++++-+++--++-++-++-++++-+-++++++++-++-++-+-+--+++-+-++-+++
33,102,-+--+++-+++++--+-+-+++++++--++++++++++++-+++++-++-++-+++++++++++-++-+++++--+-+---+++-++-++++++-+++-+-+++++++++--+++++--+++++++-+-++++++++-+++-+++++--+--+++++-++++-+-++++-++--++-+++++++-++-++++++-+++++
34,96,+++-++++-+++++-++-+-++-++++-+-++++-+-+++++--++-+--++-+++--++++++++++-+++-+-+++++-+++++++++++-+-+-++-+--++++++-+--+----++-+++-++++++++++++-++++++++++-++-++-++--++--+-+-++-+++++++++++++-++++-+++++-++++-
35,100,-++++-+-+++-++++-++-+++-++++--++++++++-+++-++++++++--++-+++-+--+++-+++++--+++++++++++++++++++++-+++++-++-+-++--+-++-+++++-++++--++++++-+++-+++---+++--++--++++--++++++++-+++-+++++---+++-++++-++-+++++++
36,104,-++-++++---+++-++++++++--+-++++++--++++--+---+++++++-+++++-++++-+-+++++++++-+-++---++-++++++-++++++++++++-++++-+-+++++++++++-++++++++---+++-++++++++++++++-+++++-+-++++++-+--++++-+-+++++++++++-++-+--+-
37,96,+++-+++++--++-+--+++++++--+++---+++++++++++++++-++-++-++-++++++++++++-++-++++-++++-+-+++-++++-++++++-++++-+-+++++++--++++-+-+++--++-++++-+++-+-++++-+++----+-+-+++++++-+-+-++---++++++-++-++++++-++++-++
38,118,+++++++-+-++-++++++++++++--+++---+++--+-+++-++-+-+--++++++++++++-+++++-+++++++++-+++++++++-+++++++++++++++-++--+++++++-+++++-++++-++-+++-+++-++-+++++++---+++--+-+++++++-++++-+++-++++++-+++++++++-+++++
39,126,++++++++++-+++--++++-++-+-++-++-+++++++++++-++++-+++++-+++++++++-++-++++++-++++++-++-+-+-++++++-+++-++++++-+++++++-+++-+++++++++-+++++-+++-++++++++++-++-++-+++++--++-+-+-+++++++++-++++++++++++++++++--
40,100,+++-+--++--++++++--++-++-+++-++-++-+-++-+++++++-++++++-+-++++++-++++-++-+-+-+-+-++-++++++++-+++++-++++-++--+-++++++++++++++++---++++-+---++++++-+-+++++-++-+++-+++++++++++-++--+++++++++--+++++++++++-+-
41,118,++++-++++++++-+--++-++-++++-+++++-++++-+++--++++--++++-+++++++--+-++-++++++-+-+-++++++++-++-++++++++++++-++++-----++++-+-+++++-+-+++++++--+++++++++++++++++++++-+++++++++-++++++-++++++++++-+++++++--+++
42,110,++++++++-++-+-+++++++++++++++++-++++-++++--+-+--++-+-++++++++-+++++++-+++--+---++++++++-+++++-+++++++++-++++++++-+--++-++--+++++++++-+++++++++-+-++-+++-+++++---++++++-++++-++++++-+++++++++--++++--++--
43,92,++--+---+++++-++-++++-+++++++++++-+-+++-+++++++++++++-++++-+-++--+++-+--++-+++-+-++--++++-++-+++-+++-+++++++++--++-++++-++--+--+--+---+-++-+++++++--+-++++++++++++-+++-++-+++++--+++++++++++-+-+++++-+++
44,100,-+++++-++-+--+++-++++-++--++++-+++-++++-++++-+++--+++++++++-+-++-+-++++++++-++++++++-++--++++++++++++++-++--+++++-++++++-+++++-++-+++-++++-++++--+++---+++++++++++++-++--+++++-++-++-+-++-+--++-+++-++-+
45,120,+++++++++++++-++++-+++++--+-++-+-+++-++++-++++---++---++++-+++-++-+++++++-+-++++++++++-++-+++++++++++++++-+++++-++-+++-+-+++++++-+-++++++++++++++++++-++-+++++++-++-++++++++++++++--+++-++++-+-+++-+-+++
46,106,++-+++++-+++--++----++++++--++++--+---++++--++-+-++-++++++++++++++++++-+++++-++-++-+++++---+++++-+-++++++-+++++-+++--+-+++++-++++++++++++++++-++++-+++-+--++-+++-++++++++++-++++++++--+++-++++++++-+++++
47,106,+-+++-+++++---++-++++++-++++-++++++++-++-++++++-+++++-++-++++++++++-+--++++++++++---+++++-+++---++-+++-++-++-++++++++-++++-++++++-++++++++++++++++--++-++-+++-++-++++-+-++++-++-++++------++++++-+++++++
