id,final_position,steps
0,48,+++--+++--+--+++++-++++++++++++++++++-+-+++++++-+--+-+-++++-+-+-++-+-++---+++-+++++-++++++++++-+++-+
1,20,--++++--++--++++-+-++-+-+-++--++-+++--+--++--++---+----+-+++-++--++++-+++-+-+++++-+-++-++++-+-+++-++
2,28,++-+-++---++++-+-+++-+++++---++-+++-+++-++++++++-+-++-+--+-+-+-++++++--++-++--+--+++++-+-+++++-+----
3,36,+++++++-+-+++-+--+++--++-+---+++--+-+++++++++-++--++-+-++-+++-++++-++++++++++++++--++-++-+-+-+-+--+-
4,40,-+--++--+-++++++-+++-+++++++-+--+++++-+-++++++-+-++-+++++++--++---++++++-++-+-++-++++++-+++---+-++++
5,52,+++++++-+++-+++-----++++++++-++++-++-+++-+-+++++-+-+-+++-+++-++++++++++++++++++-+++-+++++--+-+++-+-+
6,44,--+++++++-+++++-+-+-----+-++-++-++++++++++-+-++++++++++++++-+---+-++++++++++++++-+++-++--+-+++-+-+-+
7,28,++++--+-+++++++++-++--+++--++--+-+--+---+++---++++++++++-+++++++-+-+-++--+-++-+++--++---++-+-++--+++
8,38,-+-++--++-+++++-++-++++--+++-++-++--+-+-++++++-++--+++++--+++--+++++++++-+-++--++++-++-+-+++++++--++
9,42,+-+++-+---+++-++--++++++--+++++-+-+++-++++-++--+++++-+--+++++-+++-+-++++-++++-++++++++-+-++--+++++-+
10,46,++++++-+++++++++++++++++--++++++-+++++++-++-++++-++++-++-+-++-+-++--+---+-++-++++--+-----++++++++-++
11,46,+++++-+++++-+-++-+++-+++-+-++++++++-+-+++-+++++-++-+++--+++++-+--+++--++++++-+++-+++--++-+++-+-++++-
12,60,-++++++++++-++++++-++++++++++++++++-++--+---++++++-+++-++++++-+-++-++++-++-+++-++++-++++++++-+++++-+
13,22,--+-+-+-++++++++++++--+-+++-++------+--+++++----+++--+++++++--++----+-++-+++++--+-+-+++++-+-+++++--+
14,32,++++----+-------++-+++-++-+--++-+++-+++++-+--++++++--+-+++++-++++++-+--++++++-+-++++++++++++-+-+++--
15,48,++--+-+++++-++-++-+++-+-++-++-+++-+-++++++++++---++++++++--+++-++++-++++++-+++-++++--++--++++++++++-
16,50,+-+-+-++++-+-++++---++++++++++-+++++-+++-++++-+++++-++++++++++-++++++-+-+++-+-++-++-+--++-+++--+++++
17,46,++-++-++++-++-+++++++----++-+-++-+++++--++-+--+++++++++-+-+++++++-+-++-+++++--+++-+-++++++-+-+++++++
18,26,+-++++-+--+-++-++-++---++++-++++--+-+--+-+--+-++++++-+++++-+-++-+++++---+-+++-++--++-+-++-+++-+++-+-
19,44,++---+++++-++++-+--+++-+-++++-++++-+++-+++--+-++-+-+++++++-++++++++-++-+-+-+++++++-++-++++++--+--+++
20,38,+-+++-+++-++++--++++++++++-+--+++-+++-++++-++++--++++-++--++++++-++-+-++++++++---++++--+--+-+-+-+--+
21,46,+-++-+-++--++++++++++++-+++-+++-+-+-++--+++++++----++++-+-++-++++++-+++-++--+++++++++++-++++++-++-+-
22,52,++-++++--++-++++++-++++-+++++-+-+-++++++++++++++++++-+-++++++--+++-+-+-+-+++--+-++-++++++-++-++++++-
23,48,++-+-----+++++-+++++++++++--+-+-++-++-+++++++++++++-++-++++--++++-+++-++-+--+-+++++++++++++-+++-+-++
24,54,+-++++-+-++-+--++++-++++-+++++++--+++++++++++-+++++++-++++++-+++++-++++++--+-++++-+++-+----+++++++++
25,38,++++++++-+++--++---++-++-----+++++-++-+++-+++-+-+++--++++++++-+++-+-++++-++-+++++-+-+--+-++++-++-+++
26,56,++-+++---+-++-+++-+++++-++++++++++++--++++-++++-++++-+++++++++-++++--+++++++++-+++++++++++-++--+--++
27,62,++++-++-++--++-+++-++++++++++-+++++++++-++-++++-+++++-+-+--+++++++++++++++-+++-++++++-++++++--++++++
28,50,+-+-+-+-+++++++-++++++-++++-++-+++-+-+++++++-++++++-+-+++--++++-++-+++-+++-++++-++-+-+-++++++-++-+++
29,38,-+++-----+++-+-+++--++++++++-++-+++++-+-+-+-++++++++-++--++-+-++-+++++++-+++++-++++-+++-+++---+-++-+
30,48,++-+++--+++-+++++-++++--+++-+++++++---+++++-+-+-+++++++++++++++-+-+-+++-++-+++++-+-+-+-+-+++++-+-+++
31,30,+-++-++--+++-++++++++++-+++---+++----++--+++-+++++--++++-+----+++-+--++-+-+++++-+++++--+-+-++-++-+++
32,42,-+++++-++++++--+++-+++-+++-+++-+++-+-+--+-+-++++++-++++-+-+-+++-+++++-+++++-+++---+-++++++-++++++---
33,38,+--+++++-++-+---+-++-+++-++-+-+++++-++-++++++---+++++++-+-++-++-++++-++--+-++++++--++-+++-+++++++-+-
34,40,++++-++-++-+-++++--+++--++++++++++-+++++--++-++-++-++-+---+++++--++++-+++++++++++++-+++---++-+---+-+
35,46,+++++++++--+++-++--+++++++-+++-+++++--+-+++++++-+-++++++-+++++-+-+-+--+-++--++-+-+++++++-++-++-+-+++
36,34,++-+--+--+++++++++-+++-+-+++-++++++-++---+-+++++--+-+--++--+-+-+-+-+-++++++-+++-++++-+++-++-+--+++++
37,56,+++++++++---+++++-++-+++--+++--++--++++++++++-++-+++++++++++++-+++++++++-+--+++---++-+++++++++++-+++
38,36,-+++++++--+++-+++-+++--+-++++--++-+++++++---++++-+++-+++--+--++-++++---+--+-+--+++++-+++++-+++++++-+
39,34,+++--++-+-+++---++-+-+++-+-++++--+-++++-+-++++-+-++---+-+++++++++++++++++-+++++++--+-+-+++---++++---
40,48,-++++++-+++-+-++-+++++++++++++++--++++++++++++++-++-+-+-++--+-+--+-++++++--++-++++++--+++++-+-++++--
41,46,+--++-+++++-+++--++++++++-+-++++-+++++++++-+-++++++++++++++----+++---+++--+-++++++++-+--++-++-+++++-
42,38,--++--+--++++-++----+-+-+++-+++++++++++++-+-+-++-++-+-++++++-++++-++-+++++-+++++++++-++++---+-++-++-
43,46,++++-++-+-+++++-++++++++-+-+--++++++++++++--+--++++++--++--+++++-+++++-+---+++-+-+++++-++++++++---++
44,40,--+++-+++-+++++--+++++-+++-++-++++++--++-+---+++-+-+-+++--++-++--++++++++++---+++-++++++++++++-+-++-
45,54,+-+++++++++-++-+-++-++-++-++-++-++++++++++-++-++++++-+-+++-+++++++++-++++++--+++++--+-+-+++++-+++-++
46,34,-++++++++-++++++++--++-+++-++--+--+-+-+++++++--++-++++-++++-+++++-+--++--+++----++-++-++-++-++-+-+-+
47,50,-+--+++-+-+++++++-+++++-+-+++++++++--++++-++-++++++++++++-+++++-++++-+-+-++++-+++++++--++-++-+--+-++
48,20,-+-+-+-++-+++++++-+-++--+-+-+++++++-+-+++-++++++-++++-++-++-+-+-++-----+-----++-+++-+--+-+---+++--++
49,42,-++-++++++++++-++---+-+-++++-+-++-+--++-+++--+-+++++++++++++-+++-++-++-+++-+-+++-+++-++--++++++--+++
50,60,+++++++++++++--+-++++-++-+-+++-++++++-+++++++++++++++++++-++++++-++-+++-++---++-+-++++--+++++++++-++
51,34,+++--++-++-+-++--+-+-+++++++++++-+--++---+-++-++++-+-+++-+-++----+++++++++++---+-+++-+-+++++++++--++
52,36,+--+++++++--+-+++----+++++++++-+--++++-+++-++++++--++++++-+--+++++++--+++-+-+++-++++-++++++-----+-+-
53,42,-+++-+++-++++++++-+-+++++++--+-+-++++-++++++-++++-+-++-+-+++++-+++-++++-+++-++-++-+-+--+-+++-+-+-++-
54,52,+++++++-+--+++++++++++-+++++-----+++++-++++++-+++++++++++++++-+--++-++++++++-+-++-+-++---+-++-++++++
55,42,--++++++++--++++++---++++++++-++++++-++++-+-+++-++-+++-++++-+-+++-+--++++-++-++-++-+-+---+++-++++++-
56,44,--+++++++-++++++--+++++-+++--+-++-+-+-+-++++++--++-++++++++++--+++++-+++-+++-+++-++-++--++--+++++++-
57,48,++-++--++++++++++-+++++-+--+-++-+++++++-++-++++--+-+--++--++--++++-++++++++++++++++++-+++++-++--+-++
58,48,+++-+++++++-+--+-+-++++++-++++--+--++++-+-+-+++++-+++-+++-+--+++++++++--+++++-++++++-+++++--++-+++++
59,44,-++++++++---+-++++++-+++++++++++-+-+++-+--++++--+++++-+---+++++++++-+--+++++++---++-++++++-+-++++-+-
60,32,+-+++--++----+++--++++++--++++++-+--+-+++---++-++--+++++++-++--+++++++-+-+++-+++-+-+-+++++++++----++
