id,final_position,steps
0,194,+-++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++++++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++
1,178,++-+++++++++++++++++++++++++++++++++++-++++++++++++++++++++-++++++++++++-++++++++++++-+++++++-++++++++-+++++++++-++++++++++++++-+++++++++++-++++++++++++++++++++++++++++++++++++++++-+++++++++++++++++++
2,180,++-+++++++++++++++++++-+++++++++++++++++++++++++++++-+++++++++-+++++-+++++++++++++++++++-++++-++++++++++++++++++++-++++++++++++++++++-++++++++++++++++++++++++++++++++++++-+++++++++++++++++++++++++++++
3,182,++++++++++++++++++++++++++-+++++++++++++++-+++++++++++++++++++++++++++++++++++++++++++-+++++++++++-+++++-+++++++++++++++++-+++++++++++++++++-++++++++++++-++++++++++++++++++++++++++++++++++++-+++++++++
4,170,+-+++++-+++++++++++++++-++++-+---++++++++++++++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++++++++++++++++-+-++++++++++++++++-++++-++-++-+++++++++++++++++++++++++++++++++++++-+
5,186,+++++++-++++++++-++++++++++++++++++-++-++++++++++++++++++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++++
6,190,+++++++++++++++++++++++++-++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++++++++++++++++++++++++++++++-++++++++++++-++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++++++++++
7,186,+++++++-++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++-+++++++++++++++++++++++++++++++++-++++++++++++++++-++++++++++++-+++++++++++++++++++-+++++++++++
8,180,++++++++-++++++++++++++++++++++++++++++++++-+++++++++++++++++++-++++++++++++++++++++++++++++-++++++-++++-+++++++++++++++-+-++++++++++++++++++++++++++++++++-+++++++++++++-++++++++++++++++++++++++++++++
9,182,+++++++++++++++++++++++++++-++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++++++++++-++++++-+++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++-+++++-+++++++-+
10,184,+++++++++++++++++++++-+++++--+++++++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++-++++++++++++++++++++++++++++++++-+-++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-++++++++++
11,186,+++++++++++++++++++++-++++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++++++-++++++++++++++++++--+++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++++++++++++-++++++
12,182,++++++++++-+++--+++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++-+++-+++++++++-+++++++++++++++++++++++++++++++++++++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++++++
13,190,++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++++++++++++++++++++-++++++-++++++-+++-++++++++
14,182,-++++++++++++++++++++-++++++++++++++++++++++++++++++++++-+++++++++++++-++++++-++++++++++++++++-++++++++++++++++++++++++++++++++-++++++++++-++++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++
15,186,+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++-++++++++++-+++++++++-++++-+++++++++++++++++++++++++++++++++++++++++++++-+++++++-+++++++++++++++++++++++++
16,184,+++++++++++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-++++++-+++++++-++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-++++-++++++++++++-+++++++++++++-++++++++++++++++
17,176,+++++++++++++-++++++++-++++++++++++++++++++++++++++++++++++-+++++-+++++++++-+++++++++++++++++-++++++++++++++++++++--+++++++++++-+++++++-+++++++++++++++++++++++++-+++++++++++++++++-++++++++++++++++++++
18,190,++++++++++-++++++++-++++++++++++++++++++++++-+++++++-++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++++++++++++++++
19,186,++++++++++++++++++++++++-+++++++++-++++++++++++++++++++++++-+++++++++++++++++++++++-++++++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++++-+++++++++++++++++++++++++++++++-++++++++++++++++
20,176,+++++-+++++-++++-+++++++++++++++++++++++++-+++++++-++++++++++-+-+++++-+++++++++-++++++++++-++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++++++-
21,182,+++++++++-++++++++++++++-++++++++-+++++++++++++++-+++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++++++++-+++++-++++-+++++++++++++++++++++++++++++++++++++
22,178,+++++++++++++++++++++++++++++++++++++++++-+++++++-++++++-+++++++-+++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-++++++-++++-++++++++++++++++++++++++++-++++++++-+-+++++++
