id,final_position,steps
0,148,+++++++++++++++++++-+++++++-+---+++++++-++-++-++-++++++-++++--+++++++++++++++++-+++++++-++-++++++-+++-++++++++++++++++++++++++++++-+++++++++++++++-++++++++++++++++--+-++++++-++++++--++++++-+++++++++++
1,142,+++-+++-+++++++-+++-++-+++++++++++++-+++++++-++++++++++++-+++++++++++-+++-++++-++++++++++++-+++++-++++++-+++--++++++-+-++++++-+++++++++-+++-++++++-++++++++++-++++-+++++++-+++++++++-+++++++-++++++-++-+
2,140,+++++-++++++++++++-+++++-++++--+--++-+++++++++++-+-+++++++++++-++++++++++-++++++++++-++++++-++++-++++++++++++++++++++++++-+++++--+++-+-+++-++++++++++-+++++++-+-+++++++++-++++++++--+++-++++++-+++++-+++
3,132,++++-+-++++++++++++++++++++-+--++-+++++++--++++++++++-++++++++++++-+++++++++-++-+++++++++-+++-+++--+++-++++-++++++++++-++++++++++++++++-+---+++++++++++++-++-++---+++-++++++++-++-++-+++++++++++-+-+++++
4,138,+++++++++-+++++-++-+++++-+++++++++++-+++++++++---++-+-+++-+++++++-+++++++++++++++++++++-+++++++--++++++++++++++++++++-++++-+-+++++++++-+++-++-+++++++---++++++++++++-++++++++-+-+++++-+++++++++--+-+++++
5,128,-+++++++++++++-+--+-+++++++++++++++++++++++++-+++++-++--++++++++++++++++++++-++-++-++-++++-++--+++++++-+-++--+++++-++++-++-++++++++-+++++-+++++++++++++++-+++-++-++++-++++-+-+++-+++++++++-++-++-++++++-
6,136,++++++-++++++++++++++++++++++++++++-+++++--++++-++-+++++++++++++-++-+++++++-++-+++++-+++++++++++++++-+-++++-++++++++-++++++-++--++++++--++++-+-+++++-+++++++++++++-++---++++++-+++++-+++-+++++++++--++++
7,146,++++--+++++-++-+--+++++++++++++++++++++++++-+-++-++++++-++++++++++++++++++-+++++++++++++++-++++++-+-++-+-+++++++++++-++++++++++++-+-++++++++++++-++++++++++-++++++-++++-++++++++++++++++++-+++++-++-++-+
8,146,+++++++++++-++++++-+++++-++++++++++++++++++-++++++-++++-++++++++-++++-+-+++++++-++++++++-++--++++++++--++++-+++++++++-++++++++++-++-++++++++++++++++++++-+++-++++++++-++-+++++-+-+++++-++++++++++-++++++
9,142,+++++++++-++-+++-+++++-++++++--++++++--++++++++++++++++++-+++++++++-++++-++++--++++-++++++++++++++-++++++++++++-+++-++++++++++++++++++++-+++--+++-+--+++++++++++++++-++-+++++--++++++++++++++-+++-++++++
10,138,+++++-++++++++-+++-+--+-+++++++++-++++--++++++++++-++++++++++++++++-++++--+-+++++++++++++++++++-+--+-++++++-++++-++++-++++-++++++++--++++++++++++++++++++++++++++-+++++--++++++++++-+++++-++-+++-+++++++
11,118,+++++++++++-+---+++++++++++-+++++---+++++++++++++++-++-++--++++++++++++-+++++++++-++++-+++--+++++-++-++++++++-+-+++-+-+++-+-+++++-+++++++-+-+++++-++--+++++---++++++++++++-+--++-+++-++++-+++++++++-++++
12,124,+++--++++++-++++++++-+++++-+++++++++++-+++--+-+++++-++++++++++++++++++-++++++++++-++--+++-+--+-+++++-++++++-+++++++++++++++++++++--+++++++-+++++++++--+-++--++++-++++++--++++-+++++--+++++-+++++-+--++++
13,142,++---+++++-+++++++++++++++++++++++-+++++++-++++++-+++++++++++-++++++++++++++++-++++-++-+++++-+-+++++-++++++++-++-+-++++++-+++++++++++-+++++++++-+++++++++++++++++++-+++-+++--+-+++++++++++-+++-++++-+++-
14,156,+++++++++++++++-+++++-++-++++++++++++++--++++++++++++++++++++++++++++++-+++++++++-++++++++-+++++++++++++++++++++++++++-++++-++++++++++++--+++-++++++++++--+++++-++++++-++++++-+++++++-++-+++-+++++++++-+
15,148,-+++++-++++-++++++++--+++++++++--++++++++-+++++++++++++-++--+-+++++-+++++++++++++-+++++++++++++++++-++++++++++++++-++-+++-++-++++++++-++++++--+++++++++++++++++++-+++-++++++++++++++++++++-++++++++++++-
16,136,+++++-+-++-+-++++++++-+++++++++-+--+++++++++++--++++-++++++++-+-+++++-++++-+-++++++++++++++++++-+++-+++++--+++-+++++++-++--++++++++++++++++++++++++-+++-+++++++++++-+-++++++++-+-+++++++-++++++++++++-++
17,152,++++++++-++++-+++++++++++++++++++--++++++-+++++++++++++++-+++++-+++++-+++++++++++++++++++++++---++-+++++++++++-+-+++-+++++++-+-++++++++--+-+++++-++++++++++++++-++-++++++++++++++++++++++++++++++++-++++
18,158,-++++++++++++++--+++-++++++++++++++++--+++++++++++++++++++++++++++++++++++++++--+++++-+++++++++++++++++++++++++-++++++++++++++++++-++-+++++++++++--++++++-+++++-++++++-++--++++-+++++++++++++++-++++++++
19,136,++++++++++++-++++-+--+++--+++-++++++++-++++-+++++++++++++++++-+++---+++-++++++++++++-++++++++++++++++-+-++-++++++++++-+-+++++++-+++++-+-+-+++++++++++++-+++++++++-++++++-+++++++++++--++++++++-++-+++++-
20,146,-++++++-+-++++++-++++++++++++++++-+++-+++-+++--++++++++++++++-++++++++++++++++++-+-++++++--+-+--++++++++++++++++++++-++++-+++++++++-+++++-++++++-++++++-+-++++++++++++++++++++++++++--++++++++++++++-+++
21,136,--+-++++-+++-++++-+++++++-++++-++++-+-++++++++++-+++-++++++++++-+++++-+++++++++++-++++++-++-++-++++-++--+++-++-++-+++++++-++++++++-+++++++++-++++++++++++-+++-++++++++-++++++++++++-+++++++++++++++-++++
22,166,++-++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-++-+++++++++++++++++-++++++++++++++++++-+++++++-+++-+-++++++++++++++-+-++++++++++++++-++++---++++++-+++-+-++++++++++++++++++
23,118,++++-+-+--+--+-+++++++-++++++++-++-++++++++++++++++--++++++-+++++-+-+++++-+-+--+-++++++++++++++++-++++-+++++++++++-++++-++++++-++-++++++++++++++++++++++++++-+-+++--+++++-+-+-----+++++-+-+++++-++++-+++
24,146,++++++++++++++++++++++--++++++++++++-+++++++++-+++++-++++++++++++++++-+++++++++++--++++-+++++--+-++++++-+--+++++++++++++-+++-+-++-++++++-++++-++++++++++++-+++++++++++-+-+++++-+++++++++-++-++++++++++++
25,134,+++++---++++++-+++++++++++-+++-++++++-+++--++++--++++++++++++-++++++++-+++++-+--+-++++++-+-++++++-+-+++++++-+++++++++++++++++++++-++-+++-+-+++++++++++++++++++++--+++++++++-+++++++++++++++++-+++-+--+++
26,114,-+++++++++++-+-+++-++++++++++--+-++++++++++++++++-++++++-----+-++-+++++-++-++-+++-++++--+++-++++++--++--+++++++-++--+++++++++-++-+++-+-++++++++-++++++++-++++++++++++++++++++-+++--+++++-+--+++++-+-++++
27,140,+-++++++-+++-++-+++++++++++--++++-+++-++++++++++++-+++++++-++++-++++++++++++-+++-+++++++++++++++++++++++++++++++++-++-+++++++-+++++++++++++-++++-+++++++-+-++-+++-++++-+---++++-++++++++++-+++++++++--++
28,150,+++++++++++-+-++-+-+-++++++-++++++++++-++++++-+++++-+++++++++++++++++++++++++++--+++++++++++++++++++++++++++++++++--++-+++-+++++++++++-++-++-+++++-++++++++-++-++--++++++++++++++++++++-++++++++++-+++++
29,138,-++-+-+++--++++-++++++++--+++++++-++++-+++++++++++++-+--++++++-++++++++++++++++++++++++--+-++++++++++++++++++++++++-+++++++-+++++-+++++++-++++++-++++++++++-+++++++++++++++--+++++++-++-+-+++-++-+++++-+
30,138,+++++++++++++++++++--++++++-+++++++++-++++++++++-++-+-+-+++++-++-++-++++--+-+-++--+-+-++++-++++-+++++++++++++++++++++++++++--+-+++-+++++++-+-++++++++++++++++-++++++++++-++++++++++++-+++-++++++++++++++
31,136,++++++++-+++++++--+++++-++++++++++++++++++--++++++-+-++-+--++++++-++-+++++++++++++-++-+++++++++-+++-++++-++++++-++++++-++++++++++++++++-++++++++++++++++-++++-+-++++-+++--+++++-+-+-++++++-+-+++++++++++
32,124,+++--+++--+++++-+++++++++++++-++++++++++-++-+++-+-++-++++++++++++++++-+++--+-+++++++-+++-+-+-+++++++++++++++++-+----+++--++++++-+++++-++++-++++++-++++-++-++++++-+++++++++-++-++++++-+-++++++++-++++++++
33,136,++-+++++-+++++++-+-+-++++++-++++++++++-+++++-++++-++++++++-+++-+++-+++++++-++-++-+++++++++++++++-++-+++++-++++-++-++++++++++++-+++-++-+-++++++-++-+++++++++++-+++++-++++--+-++++++++-+++++++++++++++++++
34,146,+++++-+++-+-+++++++++-+++++++++++++++++++++++++++++++++-++++++++++--+++-++++-++++++++++++-++-+-++-+++++++++++++++++++++++-+-++++++++++--++++-++-+-++++++++++++++-+++++-++-+++-+-+++++++++++++-+++++++-++
35,152,+++++++++++++++++++-++++++++++--+++++-+++-++++++++--+-+-++++++++++++++++++++-+--++-+-++++++-++++++++++++++-++++++++++++++++++++++-++++++++++++-++++++--+++++++-+++-++++++++++++-+++++++++-++++++++++++++
36,138,+++++++++++--+++++++-++++++-+++-++++-++-++++++++-+++-+++++++++++++++++--++-++-++-+++++-++++++++--+-+++++++++++++++++-+-++++++-+++++-+++++++++-+++-++++-+++++++++++++++++++++-+++++++--++-+++++++++--++++
37,152,+++++-+++++++++++++++++++++++++++++-++-+-+-+++++++++++++-+++++++++-++++++++++++++++++-+-+++++++-++++++++++++++-++++-+++++++++++++++++-+++++++++++++--+-+-+++-+++++++++++++++++++-++++++++-+++-++-++++--+
38,134,++++++++++++--++++-++--+-+-+++++++-++++-+++++++++++++++-+++-+-+--+-+++-+++++++++++++++++++++++++--++-+++++++-+++-+++++-+--++++++++++-++++++++++++-+++++-++++++++++-++-++-++++++-++++++++++++++++++-+++-+
39,150,++++++++-+++++---++++++++++++++++++++-+++++++++-+++-+++-+++++++++++-++++++++++++++-+-+++-++++++++++++++-+++++++-+++-+-+++++-++-+++++-++++++++++++-++++-++++-+++++++++++-+++++++++++++++++++-++++++++-+++
40,124,+-+++++++-++++++++-+--++++++++-++-+++-+-+++++++++++++++-++++++-++-+-+++++++-++++-+-++-++-+++---++-++++++++++++-++++++++++++-+-++-++++++++-+++++++++++-++++--++-+++++++++-+-++++++++++-+++-+++++++++-++--
41,138,+++++-++++-+-+-+-+++-+++++++++++++++++++++++++-++-++++++++++--+++++-+-+++++-++++++++++++-+++-+++++++++-+-+++--++++++-+++++++++-++-++++-++-+++++++++++++++---+++++++++++++++++-+++++++++-++++++++++++--++
42,144,+++++++++---+-+--++++++-+++++++++++++-++++++++++++-+++++-++++++++++++++-+++-++++++-++-+--+++++++++++++++++++++++-+++++++-++++-++++++-+++++-+++++++++++++++-++++++++-++++-+++++--++-+++++-+++++++++++++++
43,142,++++-+++++++++++++++++++++-+-+++++-+++-+-+++++++-+++++++-+++-++++-+++++++++++++-++-+-+++-++++++-+++++++-++++++++++-+-++++++++++-+++-++-+++++++++-+-+-+++++++--+++++-++++-+++++++++++++++++++++-+++++++++
44,138,-++-+++++-+++++-++++-++++++++++++++-+++++-+-++++++++-++++-+-++-+++++++-++--+++++++++-++--+++++++++++++++++++++++++++++-+++++-++-++++-+++-+++++-++++++-++-+++++++++++++++++++++++++++++++++++-+++-+++--+-
