id,final_position,steps
0,172,++-++++-+++--+++++-+++-++++-+++--++-+++++++++-+++++++++++-++--++++++--++++-+-++++-+++--+-+-+-++++++++--+++-++-++++++----++-+++++-+++++-++---+-++++--+++++++++-+++++++++++++++-+-++-+++-+-+++++--+++++--++--++-+++--+-+-+++-+---++-++++--++--+++++++++++-+-+++-+++++++++--++++-++-+-++-+-+++-+-++-++++-++++++-+--+++++-+++-+-+++++-+++++-+--++++--++-++--+++-+++++-+++-----++++-+++++++-+++--+++-++-+-+-+++-++--+
1,200,+++++++-+-+++-+-+-++++++--++-++-++++--+--++-++-+-++++++--+++++++++-+--++-+++-++++++++++++++--+++++--++--+++-++++++++++++++++--+-+--++++++-++-+-+-+++++-++++++++++-++++--+++++-++++++-+-+++++++-++++++++-+++-+-+++++++---++++++++---+++++-+++++++++++++-++++-++--+-++-+--+-+-++++++-+++--++++++++++++-+-+++++++++++-+++++-+++-+++-++++++-++++++-++-+++++++++++-+-+--+++--+++---++++-++---+-+-+--+++--++++++-++-++
2,154,++++-+-+++++-+--+++--++---++++-----+++++-++++-++-+++-+-+++++-----++++++-+--+++----++-+++++++---+-+-++-++++++-++++-++-++----++-+++++++-+-+-++++-++++-+++++-+++++---+++++-+++---+++-+-++--+++++---+--+-++--+++--+++++++--+++++++--+-+-+-+++-++++-+-+++++++++++-++-+++--+++++++++++++++-+++--++--++-++-+++++++++-+++-++-+++-+--+-+++++++++++++++++++-+--++-+++++-+++---+++++--++-+-+++-+++-++-++-+++-+-+-+-++++++-+
3,176,+++-++-+++++++++++++-+-++-+++-----+++++++++-+-+-+-++++-+-++++-+++++++-+++-+++-++++++---++++-++-+-+-+++++-++++-+--+-++++-+---++--+++-+-+-+++++++--++--+++++++++-+++---+++--+-+----+-++-++++--+-+-++++++---+++++-++++++++++++++-++-++-+-+++++++++++++++--+++++++++++++--++-++++--+-+++++--+++-+-++++-++--+++++++-++++-++--++++++++++++-+++++++-+-+--++-+++++++++--++-++-++---++++++++-+-+-++-+--++++++-+-++++-+-++
4,178,+++-++++++++++++-+--+-++-++-+-+--++--+-+++-+---+--++-++-+++++---+++-+--++++-+++++--++-+-++--+++-++-+-+++++-+-+--+-++-++-++++-++-+++++++-+++++-+-++-++--+++-++--++++++++-+-+-+++++++++-+--+++-+++++-+-+-+++++++++-+-+-++++-+++++++++++++--+-++-+-++++++++-++++++---+-++++--+--+++++-+++-+----+++++-++++++++++++--++++++-++++-++-+++-++++++-+++-+--++-++++-++++++++-+++++++++++-++++++++++++++----+++++++++++--+-+
5,164,-+-++-+++++++-++--+++-+---+--++++--+-++-++-++-+++++-+-+-++++--+++---++++++++-+++++-+++-++-+++---+++++--++--++-++--+--++++-++++++++-+-+++-+-+--+++++++-++++++++-++-++++++--++--+++++++++++-+++++-++-++--++-+-++-++-+++++++++++-+-+++---++++--+-+-++++-+-++-++-++-++-+--+--+---++---++-+++++++++++++-++++-+++--++-+-+---++-+++++-+++++++++-++++++--++-+-++++-+++-+++--++++++--+++++++-++++++++++-++++++++-++++--++
6,152,++-+++++---+-+++-+-+-----+---+--++++++-+-+-+++-++-+++-+++-+--++++++----+-+-+--+++++-+-++++-++++-+++--+++++++++--+---++++-+--++-+++++++-++-++++--++++--++++-++-+-+++++++++++++---+++++-++++++-+++++-+-+--+++-++++-++----+++++++++++-++++-+-+++++-++-++++-++-+-++++-+-++-+++++-++--+++++-+--+-+++-++++--++++++-++-+++-+++++++-++++++++-+-++-++-+++++++++--+++-++--+-+--++++-++-+++++--+++--+++++---+-+++++--++-++-
7,204,++++++----+-+++-+---++-++++++++++++++-++++-++-+++++++++++++-++++++++-+++++++++-+-+-+++-+++++++++++++++++++++--+++++++-++-++++++--+++-+----++++++-++++-++-++--++++++-+-++++--++++-+++-+++++++-++-++++++-++++++-+++++--+-++++++--++++++++++++++--+++--+++----++++-++++++++-++++++-+++-+---+-+++-++-++++++-+-++++--+-+++-+++--++-++-++++-+-++++++++-++++-++++-+--+++++-+++++-+-++---++-+-++++++++-+-++-++++-+++++-+
8,156,+--+-+--+++++++---++++++++-++-++-+-++-++++-+-+++-++++--+++++++++-+--++-++--+++---+-+-+-++-+--+--+-++-++-++-+++++-+-+++++-+++++--+-+--++-------+--+++++-+++-++--++++++++++-+--+-+++--++-+++++-+-++++-+++-+++-++++++-+++++-++++++-++--++-++-++++-+++----++++-++---++--++-+-+-++++++++--+-+++++++-+++-+++++-+++++++-+-++-++++++++-+++-+-+++--+++-++++++-+++-+--+++++++++++--++++-+-+--++++-++++-+-++++++++++++++++-
9,148,--+-++-+++++-++----+-++--+++---+-+-++---++-+-+-+++-++-+-+-++-++++-++--++++++++--+++-+++++++-++++++++--+-+++----+----+-+++++--+++-+-++++-+-++-++++++---+-+-+-+++++++-+-+---+-+-++++++---++--+++++++++++++++++-++++--++++++++++++++++-+-++++++-++-+--++-+++-++-+++-++-++-++++++-+++-+++++-++---+-++++---++++++++-+-+-++++-+--++-++--++++-+++-+++-+-+-+-+++++++-+--+-+++-+++-+-+++++++++++-+++-+---++++-++++++++-++
10,170,-+++-+++++++-+--+++++++---++++-+-+++++-+-+++++++++-+++++-+--++--++++--+++---++++--+-++-++-+++-+++++++-++++++-+++++---++-++++-++++-+++++-+++-+-++++-++-+-+--+++--++-+++-++++-++++++-++-++--+-++++-++-+-++++++++++-++-+-+++++++--+-++++++-++--+++--++-+--+++--+--+-+-+++-++-++-++++-+-+++++++-+++-+-++-++-+-+++++-++++-++++++-+-+++-++--++++++++++++++---+-+++++-+-+++-++++++++-+++++-+--+-+++--++++++++--+--++-++
11,178,+++-++--++--+-+--+-++++-+++++++++++++++++-+-+-+-++++++----++---+++-++--++++-++-++-+++++-+++++-+-++++--+++++++-++--+++---+++++---+++++--++-++-++-++-+--++-+++-++-+++-+-++-++-++-++-+++++++--+++++++++++-+++++-++-++++++-+++-++++---++++++--++-+--++-+-++++++--+-++-+++++++-++++++++++++++++++++-+++-+++++++++++-++++++--+++++++-++-+++++-+++++--+++-++-+-+-++-+++--++++-++--+--++-+++-+--++++-++-+++--+-+++++++++
12,166,-+---+-++++--+++++++---++++++--+++--++++++++-++++++++++++++--+-+++---+++-+-++++++-+-++++++-+-++--+-++-+++++++--+++--+--+++--++++++-+++-+++-++++-+++++-++++-+++++-++++-+++--+++--+-++++-+-+++++---+++-+-+++++++-+++++-+++++++-++-++++-+-++++--+-++++-+-++++++++-+--++++++-+++++++--++++-+---++--++++-+++++--+--++-++--+-+++-++++++-+++++-++++++-+-+-+++++-++-+++++-++-++---+++++++-++-+---+++-+-+++-+--++-+--++++
13,132,++-+++++++++-++++-+++---+--++++++----++++----++++++-++++++++---++-++++-++++-+-+++++-+++-+++-+-+++++++-+--+++++-+-++++-+++-++-+++++----++-++++-++---+++---++-++++-++++++-++++-++++++-++++++++++---+--++++++-+----++-+-+-+++-++++-+++++-++++++-+--+--+++++--++--+--+++++--+----+-++++-++++++-++-++++++-+++-+--+--++++++-+-+-++----+--+++-+++++--+-++--++++----+-++-+++++-+-+-+-+-+-+--+++-+-++-++-++-++-+-++++-++-
14,188,++++++-++++++++++-+++++++--+++-+-+-+-+-++----++--++++++++-+++++-----+++-++++++-+++-++++---+-++++++-+++++++++++++++++++-+++--++-++--++++++--+++--++++++++-+-+-++--+-++-+++++-++-++++++++++--++++--+--++-+++++++++++++++++-++++++++++++-+--++-+++++++++-+++++++----+-++-+-+++++++++---++++-+++-++-+++++++--++--+-+-++++++-++-+++--+++-+-+++++++-+-+-++++-++-+-++-+++++-++++--+++-++-++-++++++-++++++-+-+++-+--+++-
15,168,++-+-++--+-++-+-++-+++-++-++-+-++++++++--+-+++-+-+++++++++++-+-+-++-+-+++-+-++++++++-+-+++-+++++-++-++-++-+++++++-++-+++-+-++++-+++-+++++++--+-+-+++---+--+-+------+-++-++-+++++--++++++-+-++++-+-+-+-++++-+++++++++-++++++++++++-++--++-++++++--+-++++++++-+--+-+++---+++-+-+++++++++-++-+-+++++++-+-++--+-+++-++++++-++-+++++++++-+-+++++--+--++++-+++-+-++-++++-+-+++++++++++--+++++-+++--++----+++++-+++-+++
16,166,+++++++-++-++-++++++-+++++++++-+++-++++++++-++-+++++-++--++++--+--++++++-+-+++++--+-+++++++-+--+-+++++++++++++++++-++-++-+++++++++--++++-++--++-+++-++++++++-+-+-++++-+---++---+++-+++++++--++-+-+-++-++-++-++++-+-+-+++++--++--++-+++++-+++-++---+++-+++++++-+++-+-+-++-+-++-+---+--+++++++++-++++-+++++++---+---++++---++++-++-+-+++-+---++++++-++++-+++++-+--+-+++-++--++--++-+-+-+++++++++++++++--++---++-++
