id,final_position,steps
0,92,+++++++++++++++++++++++++++-++++++++-++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++-+++
1,96,+-++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++
2,86,+++++++++++++-++++++++++++++++++++++++++++++++++-+++++++++++++-+++++++++++++++-+-++-+++-++++++++++++
3,88,++++++-+++++++-+++++++++++++++++++++++++++++++++++-++++++++++++++++-+++++-+++++++-++++++++++++++++++
4,94,++++++++++++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++-+++++++++++++-++++++++++++++++
5,78,++++++++++++++++++++++++++++++++--+++++++-+++++++-+++++++-++++++++-++++-+++-+++++-+++-++-+++++++++++
6,94,+++++++++++++++++++++++++++++++++++++++++++++-+++++++++++++++++++++++++-++++++++++++++++++++++-+++++
7,86,++++++-+++++++++++++++++++++++++-+--+++++++++++++++++++++-++++++++++++++++++++++++++-+++++++++++-+++
8,94,++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++-+++++++-+++++++++++
9,92,+++++++++++++++++++++++++++++++++-+++++++++++-++++++++++++++++++++++++++++++++++-+++++++++-+++++++++
10,90,+++++++++++++-+++++-++++++++++++++++-++++++++++++++-++++++++++++++++++++++++++++++-+++++++++++++++++
11,86,++++++++++++++++-+++++++++++++++-+++-+++++++++-++++-++++++++++++++++++++++++++++++-++++++-++++++++++
12,86,+++++++-+++++++++++--+-++++++++++++++-++++++++++++++-+++++++++-+++++++++++++++++++++++++++++++++++++
13,84,+++++++-++++++++++++++++++++++++++++++-+++++++++++++++++-++++++++++++++++++++++-++++++++--+++-+-++++
14,92,++++++++++++++++++++++++++++++++++++++-+++++++++++++++++++++++++++++++++++++-++--+++++++++++++++++++
15,90,++++++++++-+++++++-++++++++++++++-++++++++-++++++++-++++++++++++++++++++++++++++++++++++++++++++++++
16,94,++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++-+++-+++++
17,90,+-++++++-+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--+++++-++++++
18,90,++++++-++++++++++++-+++++++++++++++++++++++++++-+++++++++++++++++++++++++++++++++++++++++-++++-+++++
19,90,++++++++++++++++++++++++++++++++++++++++++++++++++++++++-+-+++++-+++++++++++++++++++++++++++++--++++
20,96,++++++++++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++++-++++++++++++++++++++++++++
21,80,++++++++++-++++--+++++++++++++-++++++++++++++++++++++++++++++++++++++++++++-+-++++-+++++--++++++-+++
22,90,++++++++++++++-+++++++++++++++++++++++++++++++++++++-++++++++++++++++++++++++++-++++++++++++++++-++-
23,90,+++++++++++++++++++++++++++++++++++-++++++-+++++-+++++++++++++++++++++++++++++++++++++-++++++-++++++
24,94,++++++++++++++++++++++++++++++++++--++++++++++++++++++++++++++++++++++++++++++++++++++++-+++++++++++
