id,final_position,steps
0,154,+----++-+-++---+++--++--+++++-++--++-+-++--+++--+++++++-+-+++++--+++--++++++-++-+++-+-+++++-+++-+++-++++--+--+++++++--++++---++-++-+---++--+-++++++-+++++++++++++++-+++--++-+++++-+++--++-++-+-+++----+-+-+-++-++++++++--++++++-+----++++-++++---++-+++-+--+++-++-+--+-++-++++-+-++++-+++--++++-+-++-+-+++++++--++++++++---++-+++++-++++++++-+---+-++--++++-+++++++++---++++++++---+-+++-+++--+-+++---+---+++-+++-+-+-+-+--+-+++-++-+++++-++-+++-+++++++++-+--+-+--++-++-++++-+-+++---++-++++--+-+--+---++++-+--+-+-
1,88,--+-++-++-++--++++--+---+++++++++---+++---+-++++++---+++-++--+-+--+++---++-+-+--+++-+++------+++++-+++---+++-+---++-+-----+-++-+--++++--++++++++++++-+++-+--+-+--++--+--++++--+-+---+-+-++-++--+--++-+++---++-++-+++---++++++++++-++++-+-++++---+++++-++--+-++++-++++-++++++-+-++++-+--++++-++++-++++-+++-++-+++-++++++-+++-+-----++-+-+-+--+----+-++-++++-++++-++----+---+++-+--++-++++-+-+-+-++-+++-++--------+--+-++++---+-+-+++--+--+++++-+++-+---+++++++-++--++-+++++-+-++---++++++-+--++-++-+--------++--+-++-
2,112,+--++-++---+-+-+--+++--++---++-+-+--+-+++++++-+-++-+--+-+++++++++--+-+-++-++-++-++++++++++-+++++++--++++++---++++-+--++-+++----+-+-+---++--++++++-++-+++-++-+-++++++-+--++++--+++++-+++--++-++++++-++++++++++--++++--++++-+-+-++--++-+-+-+-+-+-++++-+++--+++++--+++--+-+++-++-++++--+++-+-++-+++-+-++--++-+----++++--+++-+++-+---+-+++----+--+++++++-++-+-+-+-+++-++---+++---+-++--+--++-+-+++-++----+-++---+++-+--+-++-++++-++++++-+---+++++++---++-++++-++++-+++++--+-+-+-----+--+-+---++-+-+-+---++-+++-+-++----+
3,132,-+-+--+++--++-+---+++--++--+-+-++-+--++-++++--++++-++---+--++++++-+++++-+++++-+-+-++++++-+---++----+++--+-++-+-+++-++-++-++-+++-++-++-++++++++++-++-+--+-+---++----++--+++-++++++--++++-+++--+-+++++--++--++-++-+++-+++-+-+--++-++-++-++++---+++--+-+++-++--++++++-++++--++-+++--+-++----+++-++--+++++++++++-++-++--+++-++++---++-++-+-++++-++-+++++--+-+--+-++--++--++-+--+--++-++++-+-++--+++-+++-+++-+--+++---+-+-+++-+-++++++++-+--+--+-+++--++++-++++++++++-++---+-+++++++++--+-+-+-+++++++--+--++++-++++---++-
4,66,+++-++++++++++--+---+--+----+++++++---+--+++----+++--+--++--+--+-+++---+++++++++-+-+++++-+-++----+++++++--+++-+-+-+++-++++++-+++----+-+++-++++---+--++++-++-++++-+++-+-+--++--+--+-+--++-+----+-+-+-+-+++++++-+--+-+-+++++++-+-+--+-+++-++--+-----+-+---+++++--+-+--++-+----+-++-+++++-+----+-+++-++++--+++++-+-+-++---++--+-+----+--++++++--+++-++---+---+++--------++-++--+--+++-+-+++++++-++++-+++-++--+--++-++++-++-++--+------+---++++-++++--++++--+--+-----+-++--+--++--+-+-+-+++--+-+++++-++-+++++-+-++-++-+-
5,94,-++----+---+-+--++-+--++++-+-+++-+++---+++++-+-+-+-----+-+-+--+-++-+--++-++++-+++++++--+-++-+--+-++-++--++-+---+++++++-+-++++-+++--++-+++++-+-++----+-++-++-++++-+++++-+++++-++++++-+----+++-----++-+-+++-----+-+---++--++--+++++-++-+-+----++++-+++++++------+++-++--+--+-++++-+-+++-+------++-++-++++++-++-+++--++-+++++++-+++++++--++++++++++-+-++--++-++--+---++--++--+-++++++-++++-+----+-++++++--+-+++++--++----++--+-+-+--++--++++--+-+++---+--+-++-++-+-+-+++++++++--++----++-+++--+-+-+--+-++-++++-+++++-++
6,96,+++++-++--+++-+------++-++++-++++++-+-++-+---+++++-+-++++-+++-+--+++++-+-++-+-+++++++++++-++-+---++-+++--+-+++++-+--++---++-++--++-+--+-+--+-+-+++---+++--+-----+----++----+++-+-+++-+-+-++++-+--++++++----+-+++-+++--+++++--+++++++++++++-++++-+++++-++-+++-++++-++--+-+---++-++--+-++++-++++++---+++-+-++-+-+-+----+----+--+-++-++++-+-++--++-+-----++-+-++--+--+---+++--+++--+++---+++++-++++---+--+++-----+-+++--+++-+-++-+-++-+-+++-+++++++-++----+-++-+-+-+++--+++-+++-++-+++-+-++++++++---++--+-+--++-+++--+-
7,108,++-++-+---+--++-++++++-+++++++-++-++-+-++++++++--+--++--++-++++-+--+-+-+--+-----++-++++---++++--+++-++-+-++-+++-+---++++--++-++-----++-+++-+--++---++-+++-++-+-++++++++--++++-+++--++-----+-+++--+++++--+++-++++++-+++-+++++++++-+---++++--++++-++++++---+--------+++--++++-+-+--+-+-+-++---++--++-+-+-++++-++-++--+++-----+++++---+++-++++--+++++-+-+++-+++-+---++-+-+++--++--+++++++----++++++----++++--+-+++-+++-++-+--+-++--++-+-+++++-+-++-++++++++-+-++---+++++-+--+++-+++-+-+---+++-++++-++--++---+-+-++-++--
8,124,++--++-++++++++--++++-+-++++---+-+++++--+++++-++++-+--+-++-++-+--++++---+-+----+---+--+--++-+-++++++-+-++-+-+-+++++++--+++-+++--++-+++++++-++++++-+++++++--++++-++++-+-+++++-+++++--++++-++--++++++++----+--++++-+++-++--++---+++--+-++---++++++++++--+++++-++-++-++++++-+++-+++-+-+---++--+++--++++++-++++-++-++-++-+-+-----+++--++-+-++-++-+++++++-+-++++++-+-+-+---+--+-+++-+-++-+-++-+---+-++---+----++----++++-++--++-+-+-+++++++-++--+------+++-++-+++-+++-+---++---++++++-+-++----++++-+-+-++++-++-++--+-+---
9,92,-+++++-+-+-++-+++-+++-++++-++++--+++++----++-+--+-+--++----+--++-+++++++-+++-++--+++++-++-+----+-+++++++--++-++-++-+--+++-+-+-+--+-++-+--+++-+++-+--+--+-++---+-+--+++++-+++++++++-++++-++--+---++--+++++++--+--++--++--++-++--+-+-+-+-+++--++--++-++-++++++++++++-----+++-+-+-+----++-++-+++++-+-++-+---+---+++++++-++-++++--+-++++-+++-+-++++++-++-+++++++---+++-++++++--+++++---+--+---+++----++++--+++----+--+++++-+++------+--++--++-+--+++--+--+-+++++-+++-+--+-+-++-++-++-+++++-++----++-+---+-+-+++---+-----
