id,final_position,steps
0,154,+++-+++++-+-++-+++++-++++--++--+----+-++++-++++++-+--++++++--++-+-++++-++++--+++-++----++++++-++++--++----++++--+++-+-+++-+++--+++-+-+++-+++---++++-+-++-+--++-+++---+++-+++-+++--+-++--+++++++--++++++-+++++--++--++++-++++----+--++-++-+-++--+++-+-----++++++++++-+++-++++++-+++--+-+++++-++++--+-++++++--++++-+++++++++++-+--++++--++--++++++-+---+++-++-+++--++-++++++-+-+++--+-++-+-+---++----++-++++-++---+++-++--+++++++-+--++++++++++++++-++++--+--++-+-+++----+++++-+++-++--+--+--++-+++++-+--+--+-++-++-++
1,172,+-+-+--++-+++----++++-+-+++++-++-++-++-+++-+-++++-+-++++-+-+--++-+++--++++--+-+++++++++++++++-++----+-+++++++----+++++-+---+--+++++++-+--++++++++-+++-++-++-+++-+--+++++-+++++++-+-++-+--+++++++--++++-+++--+++++------+++++--+--+++-+-+++++-++++--+++++++--+++-+-++++-++--+++-+++--+-+++-+++++-+++++++++++++++-+++++++++++++-++-++++-+-+-++++-+-+++----+-++---+-++-++-+++-+-+++-+-+++++-+-++-++--+--++-++++++--+-++-+++++-+-++++++----++-+--++++-+---++-++++-++-+--++--+++-+-+++++-+-++++-++-+++--+++++--+-+-+---++
2,134,++------++-+++++------+--+++-++++-+++-++++-++++---++-+++-++-+++++++++-+-+-+-+++---+-+++--+++++--++++-+-++-+--+-+-+-+++-++++--+++-+-+++-++++--++++-++-+-+++++++--+++++-++-++++-++-+--+-+-++---++-+++++-++-+++++++++++++++-++-++++--+-+++--++----+-+-+-+++++-+++++--++++++++-+-++---+-++++++---+-++++--+-++++++-------+++++---+-+---+++++++++-+--+-+--++----++-+---++-++++-++++-+++++++++-+-+-+++++-+-+-++--+----+++-++-++--+--++++--++-++---++--+-++-+++-++-+--+--+--++++++-++++++++-+++-++--++++-++-+--++++-+--++-+-
3,144,+-++++--++++-+-+-+-++++---++------+++++++-++-+-++---+-++++-+------++-+--++++++-+---++++-+-+-++++-+--++--+++++-+-+++++++-+-+++----++--+-++-++++++-++-+++-++++-++-++-+++-+++-+-++-++--+++++++++--+-+-++-+++++++-+++--+-++--+++-++-++++-++++++++--+-+-+--+-+-+++++++-+++++-+---+-+-++-++++-++--++---+-+++++++-+++++-++-+++++-++--+---+-+-+-+-++++++-++--++++--+-+++++--++++-++-+++++-+-+++++-+-++-+-++-++++-++-+++-+-++++++-++-+--+++-+-++-+++--+-++++----+---+-+-+--+++++---+-+-+++-+---+-+-+-+-++++-++++++-++-++++++-
4,138,+-+++-+-++++-+-------+++++-++-+++++---++---++---+++-++--+-+-+++++++--+--+++++--++-+++-++++-++--+++++++++++--+++-+-++--+-+-+-+++-+++-++++--++++-+++++-+-+-+-++---+-+++++--+-++++-++-+-+-+-++++++++++-+--+-++++++--+-+----+++-++++++-++----+--++-++++-+-+-++++++-+-+-+-++++-++-+---+-++++-+++-+-+-+-+-+-+-++-+-+-++++-++++++--++-+-+++-++-+-+++++---++++--++------+++-+-++--++-+-++-+++-+-+++++++++-++-+-+--+-++++++-+--+---+++---+++--++--++-+++++++++++--+-++-++-++-+++---++++-++++++++++--+-+++----++++-++++--++-++
5,132,++++++-++++-+++++--+++-++-+--+-+++--+++--+--+++-+-+++++--++--++++++-+-+++--+++-+----++++-++++++++++-+-++++----+++-+-+++++-+++++++--+--+++-+++--+-+----+++-+++-+--++++-+++++++---+++--+-+++--+-+++-+-++-+++--++-+-+-+----++++-++++++++-+++--++--+---++-++++-++-++---+++++++++++-++++---+-+++++-++-++-+--++---++++-++-++--++++++++++++++-++--++-+++-++++-+---++--++--+---+++---+++++++-+--+------++--+-++--+-+++++-+++-+-++-+-+++++++---++--+-+++--+--+----++-+-+-----+++--++++-+++++-+++++--++-+++--++-+++++--++-+-++
6,150,+--++++-+--++--++--++-+--+--+++++-+---++-+++-+++-++++++++--+++++-+++---++++-+-+++++--+++++++++--+-+--+++++----+-+-+++--+++++-+--+-+++++++++++++++++++++++++--+-+++++---++--+---+--+-+++--++-++-+++-+++-++--++-+--++++++-+-+---++-++--++-+++++++++-++++---+++++-+-+-+--++-+---++++++----+++++-++-++--++-+++++++-+++++++---+-++---+++++-+++-++-++----+-+++++++++++-+++-++-+---+++++--+--+-+-++--++---+++--+-++--++++-+++-++-++++-++++++-+++++-++--+-++-+++-+-+++++++++-++-+--+-+-+++-+++---+++++--++---+-+++---++++--+
7,142,-+++-+++++++++--+++-+--+++--++++++-+-+-++++++--+-++++-+-++-+-+-++++--++-+++-+++++++-+++++--+++++-+++++-++++++-+--+-+--+++++++-+----+-+--+--+-+--++-++++++-++-++-+----+++++-++-+++--++-+-+++-+++-+++-+--+-++++-+-++-+-+-+++++-+-+++-+++++-+-+++++++++++---+++++-+++-++----++----+++-++++---++-++-++-+-+-++++-+-++--++--+---+++-+-+++--+++++---+-+-+-+++-+-+++-++++---+++----+++--+--++--++-+-++++++--++-+++++--+-++-+--+-+-+-++++++-++-+++++++++-++-+-++-+++--++-+--+++-+++++++---++-++--+-+-+++--+-+---++++-+-+-++-+
8,140,-+++-++++---++++++++++-+--+-+-++++-++-+-+-+--++-----++--++++-++++-++-+-++-++++++-++++-++-+-+++-+++--+-+++--+-++--+-++-+++++++--+-++++++--+++-+-+-++-++++---+-++---+++++-++-++----+++--++++-++-++-++--++-+-++++++++--+-++-+---++-++++++-+-++-+--+----+++--++-+----++++-+--+-++++++-++-++-+-----++++++-+--+--+--+-+++++++-+++++--++++--++--++-++++++-++-++-+++++-++-++++-+-+++--+-+--+++----+++++++-+++++-+++++---++-++--+-++-++++-+++++++-++-++++-+++-+++-+-++---++++++--+++-++---++++-+-+-----+++++++--++-+--+++++++
9,150,--+--++--++--++++++++++++--+---+++++-----+--+-+-+++++++++++++++++-+-++++++++++-+-+-++++----++++-+---++++-++-++-+++-+++++-+-+++-+++++-+-++-++++-+--++---+++-+++++-++++-+++++-+-+-++++--++++-+++-+-+--+-+---+--+-+-+++++++-+--++-++++-++-++++-+++++-+-++++++++-++++--+++++--+-++--+-+-++++--+----++++++--+-++++++++++--+--+-+-+--+++++--++-+---+-++-+++-+++-+-+++--+-+---+---++--++----+-+++++-+++-++-+-++--++-++++-+-+++++++++++--++-+++-++++++----+-+++++--+++++----+-+-+-+++---+++-+-+-+++-++++++++-++-++--+-++-+++
