id,final_position,steps
0,30,-+++-+++-++-++++++-++++++-+++++-+++--+-+++-++-++--+++++--+-+++-++--++-+-++++-+-++---++-+-+-+++----+-
1,36,----+-+++++++-++++++----+-++++++-+++-+++-++-+-+++++---++++++-++-+++--++++++++--++---+++++-++-+++-++-
2,26,+--++--+++++-+++--+--+-+++-+-+++----++++-+++-+++--+--+++++-+--+++++++++++-+--+++-+--+---++++-+-+++-+
3,24,--+++++-+----+++--++++--+-+-++-+--+-+--+++--+--++-++++-++++--+-+++++--+++-+++++++-+-++++++++---+-+-+
4,34,+++++-+++-+-+++-+-+--+---+-+++--++-++---++-+---+-++++-+-++++++-++++++-++++--++-++-++++++++++--+-++++
5,24,------++++-++--+-++-+++++-++--++++++-+--+--+-+-+-++-++-+-++---+-++-++++++-++-+-+++-++++++++--+-++-++
6,40,++-++-+-++-+++-+++--++-+-++-++-++++++++++++--+--++-+-+++++-+-+-+++++-++-++++-+++++-+--++-+++-++++--+
7,30,++++--+++-+-++++---++++-+++-+++++-++++----++--++-++-++-++-+++--+++++--+++-+--+++++-+++-+++-+--++-+--
8,24,+--+-+++--+--++----+++--+++---+-++---+++++-+++-+++++++----++++--+-+-++-++++++--+-+++++++-+-++++++-+-
9,32,++++-+++++-++---+--++++--++++++++-++-+++++-+--+-++++-++++++++--++----++++--++-+----+++-+++-+++++-+--
10,38,++-++-+++++-+-+++++--++++++-+++-+++-++++-++++++++---+++++-+++-++---+-++--+--+-++++++-+++--++++-++---
11,22,----+-+++-++++-+-++++++-+-+-+--++++-----+-++++-+++++-+++++--+-+++-++++-++---++--+--++++---+++++--++-
12,28,++++-+--+--+++-+----++++-+++++--+++++++++++--++-+++--++++-+++-++--+++-+--+++-++++-++++-+--++++------
13,54,+++++--++-+-++-+++++---+++++++++++++++-+++++++++-++++++++++++--+-+-++-++++---++++-++++++++--++--++++
14,34,-++-++++++++++++--+++-+-++-+--+-+--+++-++-+-++++-+++++-+-+-++-+++++++--++--++++--++--+++--+++++-+--+
15,22,-++-++--++-++-+++++-+---+---+-+-++-+-++--+++--+++++-++--++++++-+----++-+++++-+---+-++++-++-+++-++++-
16,30,+--+-++-+++-++-++--+--+-+++-+++++---+-+++-++++-+-++------+++++++++++++-+++++--+-+-++--++++++-+++++--
17,38,+-+++++-+++-++-+-+--++-++-+-+-+-+++++--+-+++++-++++-+-++-+-+-+-++++++++++-++++++---++++++--++--++++-
18,38,-+-++-++++++-+++--++-++++--+-++++-++++-++-+--++-+-+++++--+++-+++++++++--++++-++-+-++-++--+-+-+-+++++
19,48,++++++++-+++-+-+++-+-+++++++--++-+--++++++----++++++-++-+++++-+++++++++-+++++++--+--+++++-+++--++-++
20,44,+-+++-++-+--+++++-++++++-+-++-++++++++++++-+-++-++++-+----+--++++++-++-++++-++++-++-+++-++++-+++-++-
21,54,+++-++++-++++-++++-++++-++--+++-+++-++++-+++++++-+++++++++++-++++-++-+-++-+-+-++-++++++-+-+-+-++++++
22,18,-+-+--+++++-+++-++-++--++++-++--+-++-++--++++--+--++--+--++-+++-+------+++-++-+-++-+--++++++--++-+++
23,30,+++-++-+---+--+++-+++--+++-++--++++++--++-++++-+-+++++++----+++-++-++-+++++++++-++-+-+++++---+---++-
24,40,-+++++--+-+++-+++--+++++++-++++-+-+++-+--+++++++-+-+++-+-++++++-+-+-+-++++-++++-+---+-+-++++++-++++-
25,40,++-+++++--+++-+++--++--+--+++++-+-+-+-+++-+++-+-+-+-+++-+++--+++-++++++++++++-+++++--+++-+++-++++--+
26,20,++--+--+---+-++-+-+++-+++++++++-+++-++--+++-+-----+++-+--+--++-++-+-++++++-++++----++++++-++-+---+-+
27,40,++-+--+++-++++++++++-+-++++++--++-+---++++-+-++++++--+-++++-+-+-++++++++--+++-++++++--++---+++-++-++
28,16,+--++---+--++-+-++++++++++++++++--++++--+-+---+-++-+---+-++-+---+++++-+--+-+-+++++-+----+-+++-++---+
29,12,+++--+++--+---++-+-++++-+++-++-+-++-++++--++---+++-+-+++-++--+-++++---+-+--+-+++--++-------+-++-+-++
30,38,+++++++-+++++++++++-+++-++++-++-+-++--+--++++----+-++-+--+++++++++++--+++-++++---+-+--++--++++-++++-
31,52,+++++++--+++++-+++-+-+-+++++++--+-++++++++++++++-+-+++++++++++-+-+++-++-++++-++-+-+++--+-+++-+++--++
32,36,+++-++-++-+--+++-+++-++++++--++-+-+++--++++-+++++++++++++++-++++-+-+++----++-+-++-+-+-+-+-+++--++--+
33,38,-+-++++--+++--+-++--+-++++-+--++++++-++-+----+-++++-+-++++-++-+++++++++--+-++++-++-++++++++++++-++-+
34,18,----+++-+++-++++-+--+++++-+++--+----+++-+-++--+--+++--++--+++-+++-++-++-++-+++-++-+---+-++++--+-+++-
35,36,++---++++-+++-+-++-+-+-++-+++++-+-++++++---++-+-++++-++++-++-++-+++++++-+++++-----++++-++++++--+++--
36,24,--+---++-+-+--++++-+-+-----+++-+++-+-+-++++--+-+++--+-+-+-+++++--++-++++++--+++++++-+++-+-+++++--+++
37,24,--++--+---+--++-+++++++-+-++++--+--+-+-+++-+-+-+++++++++--++-+---+-+-++++-+-++++++++++-+--+--+++--++
38,32,+++----+++++++++++--+--++++-+++---++++--+-+++++-+++--+---+++-+++++-++-+---+++++++++++-+----+++--++++
39,26,-++----+----+++--++---++-+-++++++++-++--++++-++++-+-+--+-+-++-++++-++-++++++--+++-++-++-+++-++++--++
40,42,+-++-+++++-+--+--+++++--+-+++++++++-++-++++++++++++++++---+-+-++++++-+-+-----+++++++--+-++++-+++++-+
41,42,+-+++++++--++--+--+---++--+--++++++--+++++++++-+++--++--+++++++-++++++-+++-+--+-+++-++++++-+++++++++
42,36,++-++-+-+-+++++---+++---++++++++-+++--++++-++++-+-+-+-+++++++--+-++++++++-+++++-+--++-----++--++++++
43,32,++++--+++-++-----+-+-+++++++-+++++-++-+++-+++-+-++-++-++-++-++-++----+--+-++-+++++-++++-+++-+--+++++
44,34,++-+--++++++-+++-++++++++++++++++-+--+-+---+++-+-++++-+-+-++-++-++--+++++--+-+--+--++--++-+++++-+++-
