id,final_position,steps
0,66,++-+++++-+++++++--+++++-++++-+++--++--+++-+---+-+++--+-+-+-+++++++--++++-+-+++--+----++++-+++++++---++-+++++++++++--+-+++++++-++-++++++-++++---++--+--+-+-+-+-++++++++-+++++-+-----++--+++-+++-+--+++-+-
1,74,+----+-+-++--++++-+-+++++++++++-++--++--++++++++---++--+++-++++++++++--++--++++--+++++++++++++---+++-+-+++-+++++--++++--+++-+++-++++++-+++--+++++++-+++++-+++--+-----+-++++--+++-+-+--++-+-+-++++++-++-+
2,84,++++++---+++-+--+--+++-+-+++++++---+--+++++----++-+++++++-++++++++++++++--++-++--++-++++++++-+++++++++++++++-+++-++-++-++++-++-+++-+++-+++++-+++-+++-++-+----+++++-+++++++++++--+--++--++-++--+++--++-+-
3,72,-++-++--++++-++++-++-++++++-++--++---+-+++++++--++++++++++-++++++-+-++-++++++++++-+--+-+-+----++++-+--++++--+--++-+-++-++-+-+++++--++++++++-+-++++-++---++++--++-++++++--+--++---+--+++++++++++++--++-++
4,84,++++---++---+++++++++-++++--++++--++-++--+++---+++++++-++++-++-+--+-++++-+++++-+++++-+-+-++++-+++++++++++++++-+++++++--++-++-++++++-++-++-+-++-+++++++++++-+-+++--+-+-+++-++----+-+-+++-++++++-++--+--++
5,64,--+-+++++++++++++-+++--++--+++--+++++++--++++--+++++++++-+-+++--+-++++-+++-++-+-++-++-+---+-----++++++-+-++-++++-+--++++++-+++++++++++--++++-+-++--+---++--++---+++----+-++++-+++-++--++-+-+-++++++-+-++
6,88,++++++++-++-++-+++-+++++++-+-++++++++-+--+-++--++-++-++++++--+++++-++-++-+--++--+-+++++++--+-+-+-+++++-+-++--+++++++++++-+++-+++--+++++-++++++-++++++++++-+-++++--+++---+++---++++-+++-+++-+-+++-+++--++
7,104,-++++++++++-+++-++-+++++-++-+++++-++++++-++-----+-++++++++++++--+-+---+++++-++-+++++++++-+++++++-+-++++-+-++-+-++-++++++++--++++++++-++++-+---++----++++++++++++++++-+++-+++++++++--++-++++-+++++++++-++
8,88,++--+--+++++++++++-++-++-++-++-++-++-+++-+-++-+-++++--++---+++++++++----++-++++-+-+++++++-+++++++-+++-+-+--++----+-+++---++++++++++++++-++++++-++++-+--++++++--++++-+++--++++++++++++++++++--+++-+--++++
9,68,++-++++++++++++-+--++-+-+++++++++-+++-+++-+++-+-+++++++-++----+---+++---+++--+-+-++-+-+++-+---+++++-++++++++++-+++--++-+++-+-++++-+++++---+-+-+-++++-++-+-+-++-+++++--+-++-+++-+-+++++---+++-+-+++---++-
10,86,+++-++++-+++++++++-+++-+-+++-+++++++++-+++++-+++-+-+++-++++-++++++-+--++++--++++--+++-+++-+-+---+++++-+++++++++-++++----++---+-+--+--+-+-++-++++--+-+--++-++++-++-+-++++-+-++++++++--+-+++++-+++++++++++
11,64,-+-+-+-+-+-+-+-++-++++--+-+-++---++-++++--++-+++++++++----++++-+++++++-+-+-+--+++-+--++--+-+-+-++++-+++++++++-++++--+++++-+-+++++-+++-+-+-+++--++-++-+++++-++-++-+++-++-++++++-+-+-++-+++-+-+---++-++-++
12,86,-++-+--++++++-+++-++--+-++-+++++++++-++-+-+-+++++++--+-+++++++-++++++-++--+-++-++-++++++-++++-+-++-++-+++---++++++++-+++++++-++++++-+++----+-++--+-++-+++-+++++-++++-++-++-+-+-++++++++-++++-+++++-+---+
13,70,+-+--++++-+--++-+-+++-+++++++-+++-+++--+-++++---+-+++-+-+---++-+++-++++++-+--+-+--+-+-++++-++++-+++--+-++-+-+++----+-++++++-++++++----++++++-++++-++++-+-+-++++-++-++-+++++-++-+++++++++-+-+-+-+++++-+++
14,94,++++-++++-+++++++++-+-++-++++++++-+++-++++++++-++++-++--++++++--++-++-++-+++-+--++++-++++++++--++++++++++++++++++++-+++++---+++--++++++++-+--+-++--+---++-+-+++-+-++++-++++-++++-+++-++++--+-+++++----+-
15,78,--+--++++++--++-+--+-++++++++-+++++-+++-+-+++++-++-+++-+++-+--++-+-+-++++++++++--++---++++++-+++--++++++-++++---++-+-+++++-+++++-+--+-+++-+-+++++++++++-+++-+-+++++++-++---++-++++++--+-+++--++++++----+
16,86,--+-+-++++++++--++-++++++++-+++-++-+++-++++--++++-+++-+-+-++-+--+++++++++-++-+-++++-+++++++-+-++-+-++-++-+---++-++++++++++-+++++-++++-+++++++---++++-++----+-+++--++++++++--+++-+++++--++++-+++++++---++
17,90,+----++++---+++--+-++-++++++++++--+--++-++++-+++++-+++-+++-++--++++++++++-+---++-+++-++++++-+++-++++++-++++++-+-+++-+++++-++--++-+--+-++-+++-++-+--++++-++++-++++++-+++++++++++++++++-+++-+---+++++++-++
18,88,++++--+++-++++-+++-++++--+-++++--+++----++++-++--++-+++-++++++++++--+++++-+++-++-++---+++++++-+++--+++++--++--++++++++++-++-++-++++++++--+--+-++++-++++--++++++-+++++-+++-++++++++++++-+-+-+-+-++-+-+++-
19,86,++++-+++++-++--+++-+-+++-+--++++++++++---+++++-+++++--+++++-+++++++-++-+-+++++--++-++++-+++-++++++++++++++--+-++-++++-++++-+--+-+-+-+-++--++-+-++-+-+++++-+++++--+++++++---++++-++--+++-+++++-+--+++--++
20,86,+++++++++++--+++++-+++--++++-++++-----++++++--++-++--+++++++++++++++++-+++++++++++++-++++--+---++-++-++-++--+-++-++-++-+++--++++++++-++-+--++++++-+++++++-++-+-+-+-++++++-+++-++-+-++-++++++-+---++----+
21,78,+++-+++--+++++++-++-+++++++-++++-+++---+--++++-+-+-++-+++++++++-++-+++-+-+-+++-+++--++-+-+++++---+++-+--+++-++-++--+++--++-++++-+++++++++--+--+++++++-+++-++-+--++-+-+++++-++-+--++-+-+++-++++-+--++++++
22,54,++-++-+-+++++-++--++--++--+-+----+++----+-++++++-++++++-+-+-+-+++-+-++-+-++++--++++++++-+-+-+++-++++--+++++----------+--+++-+++++-+-++++-+--+++++++-++-+-++--+++++-+++-+++-+-+++-+-+-+-++-++++--+-+++-++
23,66,+++++++++-+++--+++-+-+++-+++-+-+++++-++-+++++-+--+-+--+-++-+++-+++-+---+++--+----+++-+++--+++++--++--++-++-++++++-+-+-++++++-++++-+--++++++-++--++-++-+-++-+-+-+++-++++-+--+-++++++-+---+-+++++++++--++-
24,70,-+-++++++--+-+-+-+--+-+++++--++-++-+++++++-++++++++++-++++++++++++-+++--++-++++--++++-+-+-++++++-+++-++++-+-++---+-+---+-+-+-++-++-+-++++++-+-++--+++++-+++++---+++--+++----++++-+-+-++-+--+++++-+-++++-
25,84,-++-+-+-++-+-+--+--+++++++---++-+++++++-++-++++----+++++++++++-+--++-+++++++---++++++--++++++++++++++-----+++++--++++++-+++-++-+++-++++-+++-++++++-+++--++-+++++++++++++-++-++--+++++-+++++--+-+---+++-+
26,80,+++++---++-++++-+++++++++++++-+--+-++-+++-+-+--+-+++-++--+-+-+++++++--+--+++++-+++++-+++++++-+-+++-+--+--++--++++++++-++-+-++--++++++++-++++++++++++++++++-+-+-++-+++++--+++++-+++---++-+++--+---+--+-++
27,96,+++++--++--+-+++++-++-++++-+-++++-+++-+-+++--+++-++-++-++-+++++++++-++++--+-+++--++++++++++++-++++--+++-+++++--++--++-++-++-++++++-++++---++-++++++++-++-+++++-++-++++-+-+--+++-++++++-+++++-+++++++-+++
28,80,+++++--+-+++--+++++++++---++++--++++++-++-+-++++-+-++-+++-+++++-+-++++++-+-++-++-++++++++----+-+-+-+-++++---++++---++++-+++++++++++++++++--+++-++-+++++++-+-+--++++--++++--++++-+++-+-+++-+-+++++--+---+
29,78,++++-+--+++--++++++-++++-+++--++++++++-+--++-+++-+++++++-+++++--+-+---+--++++++-+-+++-+-+---++--++-+++++-+-+++++--+++++-+++-+--+-+++++++++++-++-+++-++-+-+-++-++--++++--++-++-+-+++++++-++-+++++-+++-+-+
30,68,-++++++++-++++-+--++-+++++-++++-+++++++-+--+++++++++++-++---+++-+---+++++--+++++-++-+--+-+--+----+++++++++-++++++++--+-+-+-++-+++++++-----+----++---+-++-+++-++-++++--++--+++++--+-+-+++-++++++++-++++-+
31,76,--+++++-+-++-+-+-+++-+++++++++-++++-++++-+++-++-+-+---++-++-++++++++++-++++++-+++-++++++--+-++++-++---++-+++++-+--++-+-+-++++++++-++-++-+-++++++-+++----+-+---+++++-----++-+-++--+++++++-+-+++-++++++++-
32,84,++++-++-+++++++++++++++--+-++-+-+++--++++++--++++--+-+-++-++--++++++++--+--++++++++++++-+++-+++++++-+--++-+---++++++-+-++++-+-++++-++++-+++-+--++++-+-+-+-++-+-++++-+-+++-++++++++--++--+++---+++-+++++-
33,58,+-++-+--+++++--++--++++-+-++-+++-++++++-++--+-+-+++-+-+--+++--++----+++-++++++-+++++-++++++++-++-+-++++-++++-+++++++-+---++-++--+++++-++---+--+-+--+++--+++++++++-+--+----++++-++-++-+++---+++-++-++--+-
34,90,++-+---+++-++++-+-+-+-+-+++-++++-++++++-++--+++----+-++-++++++-++++++++++++-+--++++++-++-+++-+++-+++---+--++-+-+++-++++++++--+++++-+--+++-++-++++-++-+++++-+++++++-+-++++++-+++++++++++-+-+-++++-+++-+++
35,74,-+++-++++-++-+++++-++-++++++-++++++-+-+++++-++++-++--++----++----+++-+-+++--++-++--+-++--+++-+-++-+++----++--++++-+-++++-+++++++-+++++-++++++-+++-+--++-+-+-+-++-++-++-++++-++--+-+++++++-++++-++++++-++
36,86,-+++++-+-+---+-+-++----++++++-++--+++++++-++++-++++-+-+++-+-++++++--+++++++-++++++-++++++++++++---++-++--+++++++++-++++++++--++++++-++-+-+++++++---+++-+-+-+++++-++-+-+-++-++++++++++++++---+-++-++-+---
37,68,--++++-+-++-+++++++++++++-++-+-+-+-+++++-+++--+-+----+-++++++-+-+--+-+-+---+---+++--+-+++++-+--+++++-+++++++-+-+-+-++++-++--++--+++-+--+++++-+-+++++++-+-+++++-+++++--+++++--+++-+++++--+-+-++++++++--++
38,68,+++-+-+-++-+++++---++-+-+--+--++--+--+++-++++---+++--++--+--+++++++-+-++-++-+++++++++-+--+++++--+--++-+-++++++++--++++++--++++++-++-+--++-++--++-++---+-+--+++++++++++++-++++++++-++--++++-+-++++++-+-++
39,70,++++++--++--+++-+++-++-++-+++++-----+--+++++++-++-+-+++++++-+++++++++-++-+++++-+++++-+++--++++-+++--++-++---+-++----++-++-+++++++++-+-++-++-+++-+-+++++++-+++-+-+++--+---+++-+-+-++++----+--++++-+-+++-+
40,84,++++++-++-+-----++++++---++++++++++--+++--++---+-++-++++----+++-++--+---+++++-++++++++++-++--+++-++++++-+-+++-+++-+-+--+++--++-+++-+---++++++--+-+++++++++++++--+-+++++-+++-++++++-++++++++++++++++-++++
41,46,++++++++++-+---++++-+---+-++++-+-++++---+-+--+---+---+-+---++-++-++-+--++-++++++++++-+--++++++++-+---+++--++++++--+-+++-++--+++-++-++-+--+-++---+--+++--++--+-+-+++++++++-++-+--+-+++++++---+++++-+-+-+-
42,76,+-++++-+++++---+-+-+-++++-+-+-+++++-++-++++-+-++++-++++++-++++++-+-+++++++--++-----+--+-++-+++++-+-+-+-++++-++++-++++++-+-+-++--++++++++++----++-+++-+++++++-++++--+--+-+++-++---+-++++-++++---+++++++++
43,102,++++--+++++++++--++++-+++--++++++-+-+-+-+++++++++++++-+++++-+++++++++-+++++------++-+++-++-++-++++++++++-++++-+-++++++-++++++++-++-+-++-++---+++++-+++++-++-+-+--++++--+--+++++++-++-+++++++++-+++++++-+
44,86,-+-++++-+++++++++++++-+-++--++-++-++++--+-+-+++-+-+++-+++-+++++---++-+-+----+-++++++++-+-++++++--+-++++++++++-+++++++---++--+++++++--+---+-++++--+-++++-++++++++++++-+-+-+++++++-+++--+-+++-++++++++++-+
45,90,++++-++++++++++-++-+++--++---+++-+++-+++++-+++++-+-+++-++++++---+++-+-++++---++--+++-+-++-+++++++++-++++++++++-+++--+-++++-+++++++++-+++-+++-++++++++-+++-++--+++--++++++++-----++--+-++-++--+-++++++-++
46,92,++-++++++-+-++--+-++++++++-++---+++-+++-+++++-+-++++++-+++-+-+-+-++++++--+-++++-+++++++-+++++-+++++-+--+--++++--++-++-+-++++++++-++--++++-++++++-+++-++++-+++++-+-+++---+-++++-+-++++-++++-+++++++-++-++
47,92,+++--+++++--+--+--++++-+-++++++-++++++++++-+++++++-++++++-+++++++++++---++++-++--+++-+-+-+++++-++--+++++++++-++-+++++++-+-+++++--++++-+--++++---++++-+-+-+++-+-+++++-+++++-++++-+++-++-+-+++--+++-++-++-
48,40,+++---+---+++-++++---+-+++++-++-+-+-++-+-++-+-+++-+--++-+----+-++-++-++++--+-+-++++++--+-++++++---+-----++-+++--++-++++--+-++-+++-+++-++++-+-++--+-+++-++-+---++-+-++-+-+++++++-+--+++++-+-+--+-+++-+-+-
