id,final_position,steps
0,54,+++-++--+++-+++++-+++++-+++-+-+-+---+-+--+-+--+-+-++-+-+-+-+---+-++++-+-++-+++---+-+--+++-+--+-+----+-++-+-+---+-++-+-++++++-+-+-+++++---++++++--++----+--+--+++-+++++-++++-----+-+++-++---++--------++-+-+++++----+--+-++++++-+++-+----+-+++---+-+--++----++++-++-------++++-++--+-++++++++-+--+-++-+++-+++-++-+++-++-+++--++--+--++++--+-+-+++-+++-+++-++-+++-+-+----+-+++++-+-+-+++++---+----+++--++++++++-+++-++---+++-+-++--+--+++-+++++-+++-+------+++++-+-------+-------+++-++++-----++--+-++----+++++--+-+-+
1,30,+-++++---+----++--+-++-+-++--+-+++-+--+---++---+---++-+-+-++--+--++-++-+-+++++--++--+----++-+++++----++-++--++--+-++++-++-++-+-++-+++--+-++-+-+--+---+-----++-+-+-++-+++-+++--+++++-+--+--++--+-------+-++-+++-+++++++-+--+-----++++-+----++++++++--+--+++--+++++---+-++--+-+-+--++---+-+--++---+++--+-++-++-----++-++-+---+++-+++-+--++----+--+-+-++--++++-++-+--++-++-+-+--+---+++----+++++-+++-++---+++-+---+--+---+----++--++++---+--++++---++++++-++-----++-++++++++-++-+++-+++-+-++--+++-+++-+-+--++++-+++----
2,56,--+--+-+-+-++++++--+-+-++--+++-++++-++-+-+++++---+++-++-++++-+-++-+++-+-++-+-+-+-----+++---+---++++--+-+-+-+++--+--++--+-++++++-+-++-+-+++--+-++-+-+-++++-+-++-++-+-+--++---++++--------+--+--++-----+++-+-----+--+--++++-+-+-++--+--+++-+-+-+--++-+-+--++-+-+--+-+++++++---+-+--+--+--+++++-++++-+++++++-+++-++--+-+++++++++-++++--+++++-+-++--+-++---++-+++--+--+-+-+++-++---++-+++--+--++--++--+++----+++-+------++++-+++-++++++++++--+++++-+-+-++++-+-+--+----+--+--+---+--+++-+++++---+-++-++-++--+-+---+----+-
3,12,--+-++++-+-+-+--+---+--+++-+-+-+---+---++-+-+++++---+++-++---+-+++++-+---++++++-+++-+++-+-++---+----+++-++++-+-+---+---+-+++-+----+---++-+-+-+--+++--++-++++-+--+++----++--++--+-+-+++--++-+---+--+-+-+-+-++---+---++++-+-+-++-+-+-++-+-+++--+-+++++++-+----+++-+++++++-+++++++-++-++-++-+-+-++--++--++--+++++++-++-+---+-------+++----+--+-+-+++-+-++++--+---+++--++-----+-----++-+-+--+-----+++-++-+---++-++-+-+-+-++-+-+--+++--+----+-+-+---+---+----+-+-++-+-+-+--++-+-+-----+-+--+-++-++---++++----++-+++++-+--
4,80,++-++--++-++--+--+++--+++--++-++++-+-+++-+++++----++++-+---+-+--+--++++++++-+--++-+++-++-+++++---+--+---+-++--++---+++++-+-++----+-+++++++--++-+++++---++++--+--+--++-+--++++---+-+++++-++++++--+--+-+++-+++++---+----+-++-+-+--++---+-++---+--+-++---++++-+--++-+++-++++-++-+++++++++-+-+++-+----------++-+-++-+-+-+-++++-+++-++-+-++-+-++-+-+-++-++++++-+++-++++--++-++--+++--+++--+--++++++++-+++--++--+----+-+++-+-+-+-+++++-++------++--++-+-+---+-++++--+-++-+--+-++---+-++++-+++-----++----+++-+++-++--++++++
5,12,-++-+++-++-++++-+--+-+-+++-++--+---++-++------++++---++-+-+++-+-----+-++-+--+-++---+-++++++-++----++-+--++-++++--++---+++++++-----++-----++-+-+-++++++--++-+-----+++++-++++--+-+++++++-+++-+--+----+---+++++-+-+-+---+-++---+-+---+-+-+-+-+--+--++--+-+++--++++-+---+-+++++---+--+-+++----++--+-++-------++--++-+++--+---+---+----+-+-+--+-+----++++------+--+++--++-++-+--++-++++--++++--++-++--++--++-+++++++++-++--++-++----++-++++--+++++------+--+----+++--+-++---+-----+++++-+--+-++--+-++-+++-+++----+--+-++-
6,52,+-+++++--+-+-+-+-+--++++++-++----++-++-+-++-++++---+++-++---+--+------++----+-++++--+--+-+++--+++--+++--+---++-++--++--++-+-+---+++---+-++++-++-+++++++----+-++---+-++-+++-+---+-+-+-+-++++-++++++---+--+-+-++-++-+-+-+------+--++-+-++++-+-+++++--+++-+++++-----+++--+----++++++++-+-++-+-+------+----+---+++-+---++--+++--+-+++--+++++++--+-+-++-++-+++-+++-+-+++-+-+-++-++-+++----+-++-+-+++-++-+--+-+++++++-+-+-++---+++++--++---+-+++---++-+++-+++--+--+++--++--++-+---+---+++-+++---++-++++-+++-+++----++--++-
7,76,+----+--+---+++-+-+++++-+++-+--+---++--++-++-+-+++-+++-+-+++--++-+-+-++----+---+++-+-+-+++++++--+-++--+++++++---++--++---+---++--+-+---+---+-+--++-+++-++++--+--+-+-++++++++++-----++--+++-+--+-+++--+--+-+++-+++++++-++--++--+-+-+-+++++--++++-+++-+-+-++++++---+--+++-+-++-++++-+---+--+-+-+-+++-++-++--+++-+-+-++-++++-+-+-+-+-++++---+++++++-++++-+------+-++++-++-+++++-++-+++---++-+--++-++-++-+++-+--+-+---++--+---+-+-+-++--++--+---++-++++++-++-+-+-+--+-++--+-++-+-+-++------++++++-+++++--+++-+-+++++--++
8,82,+++--+++-+-++--++-+-+-++++++-++--++-+++-++--+++-++++---++++-+++--++-+---+++---++--+--++-++-++--+-++---++++++---++-++-+-+++++++--++-+++--+++-++-++++++-+-+-+++-+---+------+++-+-++-+-+-+-+----+--++--++---++---++-++-++--++++++--+---++--+++-++--++---++-++---+-+++-+--+++++-+-+-++-+++++----++++++++++++--+-++----+-+-+----++++++++-+-+---++--++++-+++++-+--+++-+++-++++---+---++++++++-++--+---+---+++++++--+--+++---+-+++++--+--++--++-++-++-+-++++-++--+--+-++++--++---++++-++-+---+++-+-+-++--++++---++-+--++-+-
9,42,+-+++++---+++-+++-++-+++--++--+-+-++-+--+-+---+---+++++-+---+--+-+++-+--+++---+-++-+++-+---+--+-+--++++++--+--++----+-++-------+--+-+++-+-+++-+----++++-+----+-++-++-+-++++-+++++++-+++++-+-+++-+++---++-++-+-+-----+++++-+--+-+--++-+-+++--+++--+--+---+++-++-------++-++----+-+--+--++-+-+++-+-+--+--+----+--+-+----+-++--+-+++-++-+++++++++---++++++------++-++++-+++-+-+-+-+--+++++---------+++++-+++++++++++-+-++---+------+--+++++---+---+++++-++--+++++-+--+-+---++---+++-+-+++-+-++++----+++++---+++++-+++++
