id,final_position,steps
0,60,+-++----+++-+--++++++--+++++--+-+++-++-+--+-+++-+--+++++-----++-++--+-+++--+-+++-++--+-+-+++--++---+-+----+-+----+-++++-+--++----+-++--+++--+------+---+++-+++---++++-+--+---+-++-+-++-+++--+-++-+++-++++--+-++++-+++-+-+--+----+--+---+--+-----+++++++++-+-++++-++-++----++++-+++++++++--+--++--++++-++-+--+-+-+++++++++--+-++++++-+-++++-++---+++--++-+-+--+-+-++---+--+++-+-++-+-+++++++++++++-+-+++++-+-+++-
1,28,-++--++--++---+-++-----++--++-+-++--+--++-+++-----+++--++++--+++++-++-+----++-+++++-++-+-+++++++-++-+-++--++--+-+---++-++----+--+-+--+++++--++--+-+++-+++++++--+++++++++-++-+-+-++----+----+++--+++-+----+----+--++-+-------++++++++-+++-+-++--+++--+-+-+-------+--+-+---+--++++-+---+--++-+++++--+--+-++-+--++++-+++---++-+++-+++++--++-++-++---++-----+++-+--+----+++--+-+-+-+-+-+--+++--++---++++++-++--+-+++
2,70,+------++++-+-++++++-+-+---++-++++++--++++++--++--+-++-++-++-+++-+++++++++++++-+---+-++-+++-++-++++-++-+---+++--+++--+-+++++++-+++-+----+++++-++---+++++--++---+++++++-++-+----+-++++------++-++++-+++-+----+++---+-+---+-+++---+-++--++---++-+++-+------++-+-+--++-+-++++--+----+++++++++++-+-++-+-----++-++++++--++-+---+--++++--++-+---+++++-+--+-++-+++---+++-++-++++-++++++---+-++----++-+--+++-+++---++++-
3,10,++++++++---++++-+--+-++-++-+-++----+++++++--+---++--+-++-+++--+-----++-++----+-+-+-+---+++++---+-+-+--+-+----++++---+-++-++++++--+++---++++--+++-+--+++++++++-+--+---+---+------+-++--++++-+++--+-+-++--++--++++--+-++--+-----++++-++-+--++++-++-+++-------+------++-+-++-+----++-+++-+---+-++------++-+---+++----+-+--+-+-++-+-++-++-++--+-+--+----+++++----+---++--+-+---+-++--+--+++++-++-++-+-++++--++-+-+++
4,58,-+-+++---++-+-++++-++-+++++--+-+-++-+----+-+++++++++-+++++++---+++--++++-+-++-+-+++--++-+-+++----+--+++--+++-++--+++-+++++++-+---+--++++-+--+-+-+-----++-+-+---+-+++---++--+++-------+++++-++-+-++-+--+-++-------++++-++---+--++-+---++-+-+++--+++--+--+--+--+-++---+----+++------+-+++++-++-++-++++-+++++++-+++++-+++++---+++++++-++++-++---++++++++-++--++++++-+--++++----+++++-++--+++-+-+---++-+--+-+-+--+--
5,30,---++----+++++-+++-+--++++++--+++-+-++-++-++++++----++++++++++++-++---+----++-+--+-++--++---++-+-+-+++-----++++-+--++---+--+++-+-+-++++-+++--+-+----+++-+++++---++++-++------++-+-+---+-++-+--++----++-++++----++++--+-+-----++-+---+--+---++-++---++-+--++----++++--++-----+++-+++--+++--++-++++--+-+++--++--+--++++--+----+++-+-++---+-++-++++-+++++-++++---++-+++-+---+++-+-+--+---+-++-+--++--+-++--++-++-++
6,42,-+-++-+++---+++++-+--++-++-+-+-+++-++++-----+-+-+++++++-++++------+-+-+++++-+++--++-+---++---++++++-+-++---+--+++---++--+--+----++--++++-++----++-+--++++++++--+++---++-++---+--+--+++--++----+-++---++-++++++++--+--+-+++-+--+---++-++----+-+-+-++---+++-++--+-+-++-+-+++-+-+--+++--+-+++--+----+-+-+-+++-++---+-+-+++++---+-++-+++++-++------++--+++++----+-+++-+---++-+-+++-++-+++++++---+++++++-+-+--+++--++
7,32,++++-+++----++++-+--+-+++---+--++--+-+++----++--+++++-+++-++++++++-++--+++---++-+-+-+---+++----+++--+-+++++++-+--+--+-+++--+++--+-++-+++---+-+-+++++--++++-+---+---++-++--+++----+++--++-++--+-----+-++--++--+-++++--++---++-++-+++--++++-++---+-+++---+++--+++----+++-----+--+++++---+-++-++++++-----+-++-+--++-++-+-+---+++-+----++++++--++-++--++-+--+-+-+--++++-++-++--+---+++-++-+---++-+--+-+-++--+-+---+-
8,46,-++++-+-+-++-+-++-+---+--+--+-+--+-++-+-+-+-+---+-+--+-+-+-+---+--++-++----++-+-++-++++-++--+++-++--+---+++++-+--++++--+++-++++-+-++--+-++----+-+-++-+---++-++++++-+++-+---++--+-++-+++----+-+-++-+++-++-+++--+---++++-+-+-+-++++++++++---+++------++++-+++-+++++---------++++-+-++++-+--++-+-+--++--++-++--++-++-+++++-+++--+-+-++-+--+-+---+-++--+++++--++++---+-+++++++++-++++-++-++-+++-+-+++-----+-++------
9,2,+++++--+-+-+-+----+--+-+++-++----++--++++----++++-++---++--+++--++-+--++--+-+--+-++---+++--+--+-+++---+-++-+-+-+++---+++---+---+--+++-++--+--+--++-+-++++--++++-+-+---+--++-++--+--+-+---+++-++-+-++-+++++++---+-+--++-+-+--+-+--++-+++--++-++-+-+-+--+-+----+-+---++-+---+-----++++-++-+---++++--++----+-+-+-++-----++-++----++-++--+--++--+--+---+++-+---++-+-+-++++++++++-++-------------++-+-+++++-++-+++++-
10,40,-+-++---+-++-+-++--+-++++--++++-+++++++-+-++-+++-+++-+++++--++-+-++---++---+--++-++---++---+--+++++-+----+-++++++-++++++++-++-++-+++-+--+++-+-++-+-+++---+++--++-+-++-+---++++++++++-+-+++++---+++-++-+--++----+--+++++-+-++++--+++++-++++-+---++-+-++--+++---++-+--++++-----+++-++-+-++-+++-+-++----+--------+-+----++-++-+------+-+--++-+-------+-+--++---+---+++-++++-++----+-+++++-++-+-++++-+-+++----------
11,44,-+-++-++----+-+--+-+++-+----+-+--++-+-+-++-+-+++-+-+-----+-++-++++++-+-++-+-++---+++++++++-+-++--++-++++----++-+++--++++-+--++---++-++-+-+-+-+--++++-+-----++++++--+---+-++-++-+++---+++++++++---++++++--+---+++-++++-++--+----++-+---+++++-+++++--+--+++++++-++++++--++++-+-+++-++-++----+-+++++-+++---++-++----+++-++------+-+--+-+++++-+-++--++-----+++-++-++--++--+--+++--++-----+-+-+-----++--+++--+-+--++-
12,58,+-+-++---++-++-+-+-++++++--+++-+++--++-+-+---+--++++--+++++-++++-++++-+-++++-+-+-+--++-+-+---++-++---+-++-++--+--+-+++++----+-+++-+++++--+++++-++--++-+++--+-+-+++++++-++-++++-+----+-+++++++-+-+-+---+----+-++-----+++++-++++--+-++-++-++---+-+--+++----++--+++-++++-++-++-+-++-+-+-++---+--++-----+-++++----+++-+-+------++---+++++-+--+++-++++---++-+-++-+-++-+++-++-+++-+---++--++--++----++++++++-+-+++--+-
13,58,+-+--++--+--++++-+---+++-+--++-+++----+-+-+++-+-++-++++-+++++-++-++-+--+++--+-++-+-++---+-+++---+-++++++++--++-++++-++--++-+----+++++++---+++-+++++-+++++++-+-+----++++-+++---+++++--+-+-++++++++-+---++--++---+---+--+++--+---+---++++-++-+-+----+++-+-++--++--+--++--+++-+-+++-+-----++-+-+--++-++----+-+-++-+---++++++-+-++--+-+---++++-+++++-++-+++++++-+-+-+-----+-++-+-+-+-+++-++-++-+-+--++---++--++-++++
14,54,-+-++++-++--++++----++++-++++++---++-+----++---+++++-+-++--+++-++-++-+--++--+++++++++++---+-++++++-+++-+++--+---+--+++--++----+++++-+++++++--++--+---++-+-+---+---+-+--+--++++----+-++-+-+-++--+++++-++-+---+-+++++++-++--++-+--+-+--++++++-++----+++++--+-+++-+-++--+--+--++--++++++++---+-+------+++-++++++--+++++++++++-+++--+-+---+++++++++----+---+-++---++---+-+-++----+-----++-++++++-++---++-+-+----+--+
15,34,-----+-++-+--+++--+++-------+++----+--+++++++-++---++--+++-+-+--+++++---+-----+++++-++++--+-+++--+-++-------++-++---++-+--+-+++-----++-+--++++--++-++--+-+-+-++-++-++-+----++++-+--+++--+++--+-+-++++++----++---++++----++++-+---++++++--+-++---+++-+---++++++++-+-+++++++++++-++-+--+---++++--+-++-+-+-+----+-+++----+-+++++++-++-+-+++++-+-+++--++-+--+-----+-+--++--+----+-+-+++-+-+--+-++-+-++++-++-++-+-+++
16,34,--++++--+-++--+++++++++++--+-----+++-+++-+-+-+-+---+--+-++-++--++--++++---++--+-++++++++--++--++++++---+++++-+-++-+-+++-++--++++-++-+----+----+-+++-++-+-+++-+++---++-++-++-++++--+--++-+++--++++--+--+---+-+-+++---+++-++-++---+-++-+---+++--++++--+---+-++--++-++----+--+-----+-+--+----+++--+++-----++-+++++---++-------++++-+++--+-++-+-++-+--++-+----++---+-++-+-+-++--++++++--+++--+-+++-++---+-++-+--++++
17,62,+-+--+-+-++++--+-+-+++++-++++-+++-++-++-+-+-+-++-+++++-----+-+++--+-+++-++---+++-+--+++++++-+---+--+-++---++++-++-+--++--++-+--+----++----++--++----+-+--++-++--++--++-+-+++-++++--+--+-+++--+++---+-+-++--+-++--+-+-+-++++-+-++++++-+-+--++++++++---+++--+-++-+-+--+--+++++--+++-+-+-+--+--+-+-++--+-++--+++++--++++-++++--+---++-+++-+----+++-++-++-++++-+++--+++++----+-++++++-++++-++-+-++-+--++++--++-+-+-+
18,44,+-+++---+--++-+----+++++++++-+--+++-++++++-+-+-+-+++---++--+--++++++-++-+++-+-+++-++-++++-++++++-+++++--+-++++++++++++-+-++---+-+--+-+----------+--+-+-+-+----++++-+--++++--++-+--+----+++--+-+---++++--++++++++++++++--++++++++-+---++-+-+--+++-++-++--+-+++-++-+---+++--+-+-++++++-+++-++-+++++-++-+--+-+++----+---++---+--+--+-++----------++++--++++-+---+++++---++-+----+-+---++----+-+---+--+--++++-----+-
19,46,+--++++-++++--++++-++++--+-++-++---++-+--+-+++---++++++-+-++-+-++-+++++-+-+-+----++--+-++++++-+++-++-++-++---++-+++-++++-+--++++++-+-+-+-++-+++++++-+---+------+++-----+---++++--++++-++++++++++-+--++--+--+-++-+-++-+++-+-+++---+-----+++--+------+++++++-+++--+----+-+++---++-++++++-++-+--+++++---++-+-+++-++--+-+-+---++---+-++--+----+-+++------+----+-+++--+++--++----++--++----+-++-++-+-+--+-+++++++--+-
20,62,--++---++-++--+--++-+-+----+-+++-+-+--++--+--+-+---++-++++-++---++++-++++-++++++--++--++---+---+--+-+++-+++++++++++--++++++++++-+---+++-++---+--++--++---+-++-+----+--++++++++++--++--+++++++---+--+---+-+++--+++++-+-++++-+--++-++++-++-----+-++++++-+++++--+-+-+-++-+--++-++++-+++++--+----+++-+---+-+-+-+-+++-+--+++-+-+++-+--+-+--+-+-++-+++--++++++-+-++---++---++-+++-+++---+-++---++-++--+++-+++-+--++++-
